,conf,dim,budget,train_r2,test_r2
0,27,5,250,0.9851535694855912,0.8964417621604952
1,27,5,500,0.9724168626830443,0.8395065415979192
2,27,5,1500,0.9259288615095368,0.6482353828475104
3,27,5,2500,0.9569372249429058,0.7694402771729433
4,27,5,5000,0.9689477426726689,0.798562921833355
5,27,5,7500,0.9682444822755836,0.8045543867538927
6,27,30,1500,0.9914107554985379,0.9516665874704984
7,27,30,3000,0.9849795183784463,0.9222550370710785
8,27,30,9000,0.984483678973791,0.9303598324928828
9,27,30,15000,0.9791887440274015,0.9003834793822361
10,27,30,30000,0.9698526702784044,0.8541441261625412
11,27,30,45000,0.9775367698193247,0.9026673847773633
