,conf,dim,budget,train_r2,test_r2
0,136,5,250,0.9824168395810569,0.9113456455183309
1,136,5,500,0.9596824702667147,0.7644063271648849
2,136,5,1500,0.9400436044978525,0.6592098559448972
3,136,5,2500,0.9498364559079576,0.7133317862395001
4,136,5,5000,0.9622294614245671,0.763403030003982
5,136,5,7500,0.9649325404086756,0.7775370960783884
6,136,30,1500,0.9870340061733455,0.9346463353740064
7,136,30,3000,0.9847420196147809,0.9192319964337294
8,136,30,9000,0.9510755877371941,0.7351916239848058
9,136,30,15000,0.9782461179494899,0.9048704700588563
10,136,30,30000,0.9735365373458758,0.862301479700896
11,136,30,45000,0.9774248459939828,0.8971830744797149
