,conf,dim,budget,train_r2,test_r2
0,142,5,250,0.9814305356557963,0.9007364432213917
1,142,5,500,0.9755178924605538,0.8800765664123048
2,142,5,1500,0.9326177015446131,0.5781430992631204
3,142,5,2500,0.9611343484009461,0.7592992500445136
4,142,5,5000,0.9554573561009011,0.7542066271909882
5,142,5,7500,0.9593960370156779,0.7538489164875692
6,142,30,1500,0.9884113060615036,0.9390645850058968
7,142,30,3000,0.9833942150465311,0.9027851470852248
8,142,30,9000,0.9617925452716876,0.776412035656086
9,142,30,15000,0.9468119429522993,0.627868466412367
10,142,30,30000,0.9667001069899323,0.8366211306236198
11,142,30,45000,0.9736957673878605,0.8653857817832034
