,conf,dim,budget,train_r2,test_r2
0,272,5,250,0.8614786507942276,0.5788605141770455
1,272,5,500,0.9838496332546383,0.9220837962598001
2,272,5,1500,0.9514937871995175,0.7447465413690285
3,272,5,2500,0.9459789071368858,0.7260286374029625
4,272,5,5000,0.9506213206869247,0.7047759989633475
5,272,5,7500,0.9437108949423341,0.7017710447036036
6,272,30,1500,0.9886068040656839,0.9388958742866969
7,272,30,3000,0.9856629235781262,0.9142846127710188
8,272,30,9000,0.9675934491449324,0.8118094156115024
9,272,30,15000,0.9604462502326886,0.7810786162586999
10,272,30,30000,0.957008483912466,0.792867494446711
11,272,30,45000,0.9823757322128197,0.9125702111544547
