,conf,dim,budget,train_r2,test_r2
0,163,5,250,0.8308905009486981,0.5440834999357765
1,163,5,500,0.9836830195257775,0.9044810631633808
2,163,5,1500,0.9559096629673893,0.7764111424297362
3,163,5,2500,0.9633320005107446,0.8069447041732453
4,163,5,5000,0.958200355605071,0.791730787865634
5,163,5,7500,0.9642474937499814,0.7891939009914248
6,163,30,1500,0.9901975897212753,0.9457649568699708
7,163,30,3000,0.9851289629824919,0.9201264572730216
8,163,30,9000,0.9827215079830687,0.900136602856221
9,163,30,15000,0.979619641758745,0.9040627631354677
10,163,30,30000,0.9541181323960082,0.7581406670807654
11,163,30,45000,0.9589787192526043,0.7337313763298987
