,conf,dim,budget,train_r2,test_r2
0,183,5,250,0.8684234642305146,0.4656587457372511
1,183,5,500,0.8985003536131189,0.5902895089563223
2,183,5,1500,0.9401866894351883,0.6473740028691253
3,183,5,2500,0.9319052649893823,0.6318064908746275
4,183,5,5000,0.9532064322532685,0.6875248762918627
5,183,5,7500,0.9545849037119358,0.7293103978390006
6,183,30,1500,0.9910704797373118,0.9542512904360928
7,183,30,3000,0.9859879931846385,0.9259357574796742
8,183,30,9000,0.9718094052741272,0.8313455093683423
9,183,30,15000,0.9647137637317773,0.8029348177720952
10,183,30,30000,0.9491421609308393,0.6958095778912481
11,183,30,45000,0.9678500003509081,0.825102266469868
