,conf,dim,budget,train_r2,test_r2
0,95,5,250,0.9799723184504133,0.8960242166738167
1,95,5,500,0.9648456673279384,0.7653648627777637
2,95,5,1500,0.9225059491478922,0.5805306331733362
3,95,5,2500,0.9448902854300887,0.6797538353718575
4,95,5,5000,0.9449321970272766,0.6910298415488414
5,95,5,7500,0.9436232369228564,0.6885863266444957
6,95,30,1500,0.9896015336613597,0.9330665210092471
7,95,30,3000,0.983296838198189,0.9182225239246931
8,95,30,9000,0.9507060110559575,0.7104981640839929
9,95,30,15000,0.9594184682305773,0.7872469979271595
10,95,30,30000,0.9596627933052299,0.7187352085334218
11,95,30,45000,0.9542236415564707,0.7071109134368335
