,conf,dim,budget,train_r2,test_r2
0,205,5,250,0.8564466935040743,0.5760002941679983
1,205,5,500,0.8841977221391423,0.4907715374795288
2,205,5,1500,0.9276438198673642,0.5544433838701806
3,205,5,2500,0.8565414783262142,0.3035015109397362
4,205,5,5000,0.8605304501562177,0.4115812741227474
5,205,5,7500,0.8729765311464872,0.49452676111227534
6,205,30,1500,0.9737204737286618,0.9065820678995558
7,205,30,3000,0.9833752853237016,0.8868763243997687
8,205,30,9000,0.9864839558545835,0.9096647238512816
9,205,30,15000,0.9801910203226972,0.8672043412260105
10,205,30,30000,0.9637887823735513,0.8089200131509997
11,205,30,45000,0.9579685259167123,0.8151603534917646
