,conf,dim,budget,train_r2,test_r2
0,220,5,250,0.8714411880824509,0.5122520148472989
1,220,5,500,0.9813170506799054,0.9100894313885467
2,220,5,1500,0.9339091981824563,0.6857410998185937
3,220,5,2500,0.9528670276493483,0.7434030760492881
4,220,5,5000,0.9380276003567005,0.6536291569495039
5,220,5,7500,0.9345714672618302,0.6144767047902956
6,220,30,1500,0.987259512817533,0.936582041578054
7,220,30,3000,0.9869821719661642,0.9102792386745799
8,220,30,9000,0.961648516686149,0.7814234402360494
9,220,30,15000,0.9366982842068395,0.6823613577362765
10,220,30,30000,0.9464474379620054,0.7086561786334455
11,220,30,45000,0.9748556138486858,0.8772050774816578
