,conf,dim,budget,train_r2,test_r2
0,275,5,250,0.986904310096224,0.8943622798892641
1,275,5,500,0.9835789673090515,0.9084615512124042
2,275,5,1500,0.9439793041288839,0.7344914394726072
3,275,5,2500,0.9618979355665107,0.7863479908707222
4,275,5,5000,0.9510328860010597,0.7212763659673602
5,275,5,7500,0.9074597280981009,0.6389575799454243
6,275,30,1500,0.992362638889458,0.9603773387320091
7,275,30,3000,0.9881162902824385,0.936934482043991
8,275,30,9000,0.9838249204115064,0.9016481911284014
9,275,30,15000,0.9787676381268711,0.8962713048057978
10,275,30,30000,0.9593991886055674,0.7919051462128073
11,275,30,45000,0.967179361167314,0.8154407946132018
