,conf,dim,budget,train_r2,test_r2
0,296,5,250,0.9324068192971356,0.6965268968270054
1,296,5,500,0.9331509267931344,0.6920212978423488
2,296,5,1500,0.9357329581484042,0.705795541237993
3,296,5,2500,0.9382638770809667,0.7244515739334784
4,296,5,5000,0.9795730975805105,0.8923836936668632
5,296,5,7500,0.9771307474584667,0.8811940297808624
6,296,30,1500,0.9904494075029184,0.9480966294865321
7,296,30,3000,0.9862118444263313,0.928894902983304
8,296,30,9000,0.9872021266275717,0.9140011162969726
9,296,30,15000,0.982780304788809,0.8802813690717641
10,296,30,30000,0.9743069379550151,0.8586722184022062
11,296,30,45000,0.9702204515153486,0.8207553293053657
