,conf,dim,budget,train_r2,test_r2
0,293,5,250,0.9830450025527577,0.924288125813659
1,293,5,500,0.9749145302104072,0.8361700698001432
2,293,5,1500,0.9365911358594172,0.6628231811309707
3,293,5,2500,0.9442299072501286,0.688136977936665
4,293,5,5000,0.9535255717793742,0.720186996499567
5,293,5,7500,0.9394269077035865,0.6712197504299426
6,293,30,1500,0.9916913173784468,0.9557218741528162
7,293,30,3000,0.9860487338378,0.9275493867137854
8,293,30,9000,0.9822669817329812,0.878260003234438
9,293,30,15000,0.9548280351009382,0.777421813389741
10,293,30,30000,0.9513006140745033,0.7277275759864283
11,293,30,45000,0.9624005298486559,0.7963117371040588
