,conf,dim,budget,train_r2,test_r2
0,11,5,250,0.9848352273659968,0.9158564624115877
1,11,5,500,0.982578097838671,0.9044023639188591
2,11,5,1500,0.9546742360110251,0.7191088816265466
3,11,5,2500,0.9612417807653898,0.797140352787211
4,11,5,5000,0.9683270719935632,0.8184553676498147
5,11,5,7500,0.9683106111923296,0.8340184493926257
6,11,30,1500,0.990136746135344,0.9432570515591069
7,11,30,3000,0.9854552590850773,0.9219374314226837
8,11,30,9000,0.9857469361655395,0.9276048112993711
9,11,30,15000,0.9822098184887835,0.9095767469244871
10,11,30,30000,0.9710038936743445,0.8795418176534099
11,11,30,45000,0.974403752698769,0.9107912661953638
