,conf,dim,budget,train_r2,test_r2
0,222,5,250,0.965195786266704,0.8305816526750126
1,222,5,500,0.9625128741034308,0.7954452062874895
2,222,5,1500,0.9290542562251002,0.5950722164394282
3,222,5,2500,0.9085855881433709,0.6520800791901443
4,222,5,5000,0.9582629021579973,0.7751688930566808
5,222,5,7500,0.9557158825298225,0.757519680839269
6,222,30,1500,0.987646149298177,0.9345310499289061
7,222,30,3000,0.9875039118415959,0.9015866723105835
8,222,30,9000,0.9835692345204224,0.8965960980673924
9,222,30,15000,0.9796198424267331,0.9004014059967362
10,222,30,30000,0.9543142108784451,0.780470411871763
11,222,30,45000,0.9508930397373646,0.7303832591096027
