,conf,dim,budget,train_r2,test_r2
0,37,5,250,0.9804077018427042,0.9197032605663693
1,37,5,500,0.9586376321114211,0.7790921781561246
2,37,5,1500,0.9267086704848925,0.5202120746608779
3,37,5,2500,0.9109472410319098,0.5772594372743772
4,37,5,5000,0.9307753076430124,0.6400455784677888
5,37,5,7500,0.9204418164717012,0.6508566181395642
6,37,30,1500,0.9900549290608879,0.9430105729778357
7,37,30,3000,0.9847669995864878,0.9176256329315811
8,37,30,9000,0.9610635004053677,0.7823490456456054
9,37,30,15000,0.9480893837953864,0.6949627135089091
10,37,30,30000,0.9414909770241637,0.6820231525923676
11,37,30,45000,0.9432509938277953,0.6874197497569453
