,conf,dim,budget,train_r2,test_r2
0,122,5,250,0.9868862887754977,0.9325501143329946
1,122,5,500,0.973510296632187,0.8565327242772158
2,122,5,1500,0.9373540704018094,0.657097140030027
3,122,5,2500,0.9653263790993203,0.7977531171869501
4,122,5,5000,0.9665510824453445,0.8152978238958924
5,122,5,7500,0.9625524039075953,0.7504848867244936
6,122,30,1500,0.9875334083258771,0.9378090646337576
7,122,30,3000,0.982611471588565,0.9097639015829412
8,122,30,9000,0.9781279350113342,0.8821432564788712
9,122,30,15000,0.9642938877495879,0.75056488879571
10,122,30,30000,0.9718431330834566,0.8512622230497587
11,122,30,45000,0.9726456641127592,0.862332937718436
