,conf,dim,budget,train_r2,test_r2
0,279,5,250,0.9784813780145984,0.8727391583245201
1,279,5,500,0.9667662046864078,0.8261692649132577
2,279,5,1500,0.9617027266200153,0.8018473365430211
3,279,5,2500,0.952503595184744,0.7194102715138345
4,279,5,5000,0.9853409555460806,0.9208733093687462
5,279,5,7500,0.9804559873442903,0.8793973134622526
6,279,30,1500,0.9913937974386033,0.9549883263104061
7,279,30,3000,0.986748387206094,0.9321259710183947
8,279,30,9000,0.9858261571561242,0.919546610370606
9,279,30,15000,0.9843501017739877,0.907524860480468
10,279,30,30000,0.9682154012418378,0.8390030986030146
11,279,30,45000,0.9647506321637037,0.8161103775996693
