,conf,dim,budget,train_r2,test_r2
0,257,5,250,0.9060605528125624,0.49749440505369186
1,257,5,500,0.8514569689668022,0.4738436795141293
2,257,5,1500,0.9139577544147552,0.5426029393520782
3,257,5,2500,0.9125307402685054,0.47695071948536977
4,257,5,5000,0.9292761478654794,0.5486381039214961
5,257,5,7500,0.9303257970235419,0.5381210921475497
6,257,30,1500,0.9887652462253541,0.9395917396634719
7,257,30,3000,0.9826328458569733,0.9112862154680256
8,257,30,9000,0.984533680479134,0.9010894157174849
9,257,30,15000,0.9815957040915748,0.8900485183124237
10,257,30,30000,0.9766524084293067,0.8803181680114418
11,257,30,45000,0.9748042294076331,0.8661192392818811
