,conf,dim,budget,train_r2,test_r2
0,119,5,250,0.9864135220367123,0.9355357878334025
1,119,5,500,0.9795956528045531,0.9095131878632051
2,119,5,1500,0.9508892085002285,0.7341785519623818
3,119,5,2500,0.9661030995065865,0.8461017406864373
4,119,5,5000,0.9636288536492152,0.832404774701585
5,119,5,7500,0.9643367852216154,0.8025664062270972
6,119,30,1500,0.99094055637169,0.9527089153973982
7,119,30,3000,0.9851936021506866,0.9284165922155416
8,119,30,9000,0.9735331740306462,0.8170499143170316
9,119,30,15000,0.9807486433535846,0.9137716816248123
10,119,30,30000,0.9730562852887845,0.8702291033698482
11,119,30,45000,0.9763633373534029,0.8991311358127779
