,conf,dim,budget,train_r2,test_r2
0,14,5,250,0.9846957951315121,0.9246933498135845
1,14,5,500,0.9731682092156431,0.8459817126642619
2,14,5,1500,0.9291245767077563,0.6357446501595507
3,14,5,2500,0.9676148960593114,0.8172964301882768
4,14,5,5000,0.9631389498068528,0.7914978941278321
5,14,5,7500,0.9678318430386706,0.8258897472375898
6,14,30,1500,0.987115570016179,0.9297231976155815
7,14,30,3000,0.9829092648525581,0.9106565557193452
8,14,30,9000,0.9640603097327853,0.8170747681056412
9,14,30,15000,0.9526946591506287,0.6944064797794138
10,14,30,30000,0.9568404507524327,0.7471186687344338
11,14,30,45000,0.9712004009207412,0.8564092762461518
