,conf,dim,budget,train_r2,test_r2
0,312,5,250,0.9721320705905508,0.8591398893755986
1,312,5,500,0.9047905959955648,0.6655200454545736
2,312,5,1500,0.8350309562424758,0.38814956337940876
3,312,5,2500,0.8148267743432257,0.4352386274605638
4,312,5,5000,0.9798969164679475,0.8705028160546824
5,312,5,7500,0.9808561520274537,0.8860399467862994
6,312,30,1500,0.9903422416352067,0.9467096633518594
7,312,30,3000,0.9916238789559226,0.9418614141992654
8,312,30,9000,0.992676123186208,0.9459106514973772
9,312,30,15000,0.9915094159878641,0.9478614843063238
10,312,30,30000,0.9924787811855443,0.9479395093875009
11,312,30,45000,0.991823385671253,0.9480860850831622
