,conf,dim,budget,train_r2,test_r2
0,306,5,250,0.8907411387027819,0.3372776022454156
1,306,5,500,0.8350548720336739,0.4361711274618245
2,306,5,1500,0.9044350326821764,0.40697487883438227
3,306,5,2500,0.8875539603511264,0.4741493067930582
4,306,5,5000,0.8997577185680561,0.5274183971775155
5,306,5,7500,0.9085796658320563,0.5516231703678878
6,306,30,1500,0.9881007413572005,0.937911949483398
7,306,30,3000,0.9921438474228996,0.9540492767967346
8,306,30,9000,0.9861609518805,0.9429707143882065
9,306,30,15000,0.9846978102745133,0.9376171761651021
10,306,30,30000,0.9837540891135562,0.929021067915977
11,306,30,45000,0.9898183662050106,0.9359279207546232
