,conf,dim,budget,train_r2,test_r2
0,192,5,250,0.7924605909576986,0.3808552363027369
1,192,5,500,0.9066125430745713,0.647866175899644
2,192,5,1500,0.9493779522921333,0.7106758215133419
3,192,5,2500,0.9717141447517694,0.8556638274968972
4,192,5,5000,0.972564867115338,0.8488053296500997
5,192,5,7500,0.9701890810774045,0.8328532010760454
6,192,30,1500,0.9811061903789724,0.90247279073757
7,192,30,3000,0.9674254181611225,0.8249572375030321
8,192,30,9000,0.9660796207419203,0.7950415845207759
9,192,30,15000,0.9380602403920308,0.6696383095579828
10,192,30,30000,0.9399483022872023,0.6231290285270352
11,192,30,45000,0.9803612076166367,0.8835148046296117
