,conf,dim,budget,train_r2,test_r2
0,181,5,250,0.8796241738829748,0.46760462257184987
1,181,5,500,0.9819387813254788,0.8927091317932785
2,181,5,1500,0.9255271788657927,0.6745399359130946
3,181,5,2500,0.9610835031655469,0.7912656352649144
4,181,5,5000,0.9670085591727966,0.8311525839793186
5,181,5,7500,0.9609147350217982,0.7946584858508009
6,181,30,1500,0.9907190841169966,0.9499847155832706
7,181,30,3000,0.9849366949079652,0.9250350978737885
8,181,30,9000,0.984177749130879,0.8985646097922858
9,181,30,15000,0.956983275654675,0.7771838469541921
10,181,30,30000,0.9528815920211935,0.7344312535208735
11,181,30,45000,0.9641142822022767,0.8559058341477164
