,conf,dim,budget,train_r2,test_r2
0,323,5,250,0.9842886174519613,0.92288779823905
1,323,5,500,0.9735168736960416,0.8558006457897325
2,323,5,1500,0.9322015540463315,0.5257641379710188
3,323,5,2500,0.9128227129914699,0.5521997384679384
4,323,5,5000,0.920756662175594,0.5939476607408215
5,323,5,7500,0.9073823334776139,0.5531329634217885
6,323,30,1500,0.9894998107589975,0.9286011604332736
7,323,30,3000,0.9845876179796071,0.9114506776057858
8,323,30,9000,0.9811554588330805,0.8962278944736131
9,323,30,15000,0.9778442361099138,0.8800989280080269
10,323,30,30000,0.9660288288425354,0.8240652080638995
11,323,30,45000,0.9457968712043003,0.7334831089866404
