,conf,dim,budget,train_r2,test_r2
0,215,5,250,0.8149649530337886,0.4924901721467581
1,215,5,500,0.8078651377297026,0.4393429140216096
2,215,5,1500,0.8192055406508374,0.479881188665413
3,215,5,2500,0.9342246102090692,0.6045570313717153
4,215,5,5000,0.9397345214833877,0.6512091176026834
5,215,5,7500,0.933458184214172,0.6293784483292392
6,215,30,1500,0.9836542741754798,0.9169543624638539
7,215,30,3000,0.9842694516899229,0.9182191168849417
8,215,30,9000,0.9513345911422102,0.6622016146142291
9,215,30,15000,0.934929994938388,0.6785164007375595
10,215,30,30000,0.9574078945670728,0.7475960339366879
11,215,30,45000,0.9681211978349324,0.788123204751962
