,conf,dim,budget,train_r2,test_r2
0,127,5,250,0.9755109723612195,0.8847105083686413
1,127,5,500,0.9660100388248983,0.8084637514466413
2,127,5,1500,0.9324629935507375,0.6558845516223137
3,127,5,2500,0.9620086499436697,0.800281345110996
4,127,5,5000,0.9687107239574339,0.821771324384937
5,127,5,7500,0.9707703496220125,0.8307485988487036
6,127,30,1500,0.9889554432941754,0.9463873603484376
7,127,30,3000,0.9818272708036497,0.9166060134324601
8,127,30,9000,0.9843215118623908,0.908295408705459
9,127,30,15000,0.9810162799085355,0.8848594740016609
10,127,30,30000,0.9734764645779406,0.8515445572531526
11,127,30,45000,0.9737674130487388,0.8781234412502583
