,conf,dim,budget,train_r2,test_r2
0,290,5,250,0.9868088604000634,0.9227104461745317
1,290,5,500,0.981200121265125,0.8907812917819262
2,290,5,1500,0.9158199347254371,0.6203129368719671
3,290,5,2500,0.9525718157444129,0.7156861500319063
4,290,5,5000,0.9540529814840184,0.7290632512609365
5,290,5,7500,0.939375292261583,0.6862299919556342
6,290,30,1500,0.9886345234715005,0.936944232572855
7,290,30,3000,0.9838041598896499,0.900262948046195
8,290,30,9000,0.9827943300881902,0.8949397687463785
9,290,30,15000,0.9709635377523252,0.8559502034564591
10,290,30,30000,0.9612854473837734,0.8211304514605338
11,290,30,45000,0.9846264975633826,0.9185194890612932
