,conf,dim,budget,train_r2,test_r2
0,179,5,250,0.9323762693300827,0.4978586811398274
1,179,5,500,0.9810236080549961,0.9080530359698568
2,179,5,1500,0.9510314297876648,0.7221065181314857
3,179,5,2500,0.9400598411101442,0.6628272919759521
4,179,5,5000,0.9535665273531949,0.7208930428557164
5,179,5,7500,0.9520443200860468,0.707893843478027
6,179,30,1500,0.9907762121590086,0.951447829760566
7,179,30,3000,0.9840226851694011,0.9190752767471493
8,179,30,9000,0.9849812129194122,0.9210131257162327
9,179,30,15000,0.9835875754757067,0.9079237969196857
10,179,30,30000,0.9590571928762319,0.8100563888173049
11,179,30,45000,0.9550145782072154,0.7568195475309182
