,conf,dim,budget,train_r2,test_r2
0,25,5,250,0.9876747878505838,0.9451783184529651
1,25,5,500,0.9587629757103441,0.7845953584969017
2,25,5,1500,0.9300951792669455,0.6521215585196224
3,25,5,2500,0.9545645096325803,0.7359919883403088
4,25,5,5000,0.9500643603358048,0.7625007108460915
5,25,5,7500,0.9587949991586981,0.7736319162156925
6,25,30,1500,0.9909356311943794,0.9543104090546821
7,25,30,3000,0.9863164441963678,0.930827646585971
8,25,30,9000,0.9868003005135281,0.9330001254816296
9,25,30,15000,0.9788915667128745,0.9039263287004357
10,25,30,30000,0.9662261188210645,0.8349107208670226
11,25,30,45000,0.9782393712145716,0.910820702816993
