,conf,dim,budget,train_r2,test_r2
0,115,5,250,0.9836807830607496,0.8921479616084724
1,115,5,500,0.9717097198179936,0.8583683213714499
2,115,5,1500,0.9059385318414197,0.632628998452472
3,115,5,2500,0.9358973256894769,0.7318312380269976
4,115,5,5000,0.960819060199426,0.7752922500432035
5,115,5,7500,0.9608655000333493,0.7705498875666883
6,115,30,1500,0.9913541420511403,0.9512081245647297
7,115,30,3000,0.9861473133403793,0.9263128537403851
8,115,30,9000,0.9883242320009957,0.9313101346447556
9,115,30,15000,0.9810649756619464,0.9053754315085435
10,115,30,30000,0.9664347976469827,0.8171773665199454
11,115,30,45000,0.9800528371650202,0.9059754308007799
