,conf,dim,budget,train_r2,test_r2
0,319,5,250,0.9842886174519613,0.92288779823905
1,319,5,500,0.9727614696759519,0.8535209209565288
2,319,5,1500,0.9399197509368774,0.6442353312879705
3,319,5,2500,0.9304229384996308,0.6200007549106056
4,319,5,5000,0.9338323111101279,0.671739886442988
5,319,5,7500,0.9474367987011115,0.7085095155678236
6,319,30,1500,0.9894998107589975,0.9286011604332736
7,319,30,3000,0.9845876179796071,0.9114506776057858
8,319,30,9000,0.9808335230078911,0.8961617212519524
9,319,30,15000,0.9792514525362488,0.861492223727787
10,319,30,30000,0.965602431443196,0.8093045913607947
11,319,30,45000,0.9449724022476458,0.720707350591864
