,conf,dim,budget,train_r2,test_r2
0,7,5,250,0.9875850905104574,0.9295115278867565
1,7,5,500,0.9806443980388423,0.9039950419135916
2,7,5,1500,0.8822296712454865,0.6258209401084164
3,7,5,2500,0.9579739720410997,0.74161329003422
4,7,5,5000,0.9524232191957834,0.7825569968994615
5,7,5,7500,0.9620587636951459,0.7947208694804113
6,7,30,1500,0.9914664412763179,0.9539809138964781
7,7,30,3000,0.9862178191869135,0.9257473536838665
8,7,30,9000,0.9878623141370559,0.9351209346673544
9,7,30,15000,0.9778664623702772,0.8978140613627665
10,7,30,30000,0.9731778075520238,0.888130822772845
11,7,30,45000,0.9790919727607582,0.9012862937791211
