,conf,dim,budget,train_r2,test_r2
0,247,5,250,0.9128912379184797,0.658103088447405
1,247,5,500,0.9455425129909869,0.6610140930485029
2,247,5,1500,0.927770037506298,0.6900007374121668
3,247,5,2500,0.9490686032968239,0.7947352642814279
4,247,5,5000,0.9615694402791688,0.7862738140454205
5,247,5,7500,0.9253898136630166,0.6867098052093162
6,247,30,1500,0.9831768936682262,0.9121842538766437
7,247,30,3000,0.9582240038938421,0.8071216493995841
8,247,30,9000,0.9653787067242756,0.8171847215194159
9,247,30,15000,0.9636531435540261,0.8073084440157337
10,247,30,30000,0.9356945863279302,0.633350552105162
11,247,30,45000,0.967068638888092,0.8144184198476729
