,conf,dim,budget,train_r2,test_r2
0,128,5,250,0.984982222799929,0.9340174586154207
1,128,5,500,0.96529809679556,0.8132443463927125
2,128,5,1500,0.9152076709796748,0.623724436530231
3,128,5,2500,0.9514341574278105,0.7238880043115892
4,128,5,5000,0.9574681992605981,0.7455560346758245
5,128,5,7500,0.9613666225485901,0.7537188453115509
6,128,30,1500,0.9871661611819149,0.9390915032859436
7,128,30,3000,0.9840614460538134,0.9191316979059468
8,128,30,9000,0.9841546689390505,0.9087799670825394
9,128,30,15000,0.9787236695737549,0.8719682778877906
10,128,30,30000,0.9711397276122085,0.8541146106770287
11,128,30,45000,0.980338877950563,0.9137292980714257
