,conf,dim,budget,train_r2,test_r2
0,280,5,250,0.9833272130436542,0.8674742677420966
1,280,5,500,0.9824695502902856,0.8932728673605961
2,280,5,1500,0.9737411896014867,0.83472701877614
3,280,5,2500,0.9525672191928276,0.7328851747974646
4,280,5,5000,0.9829982966187313,0.9130006252135363
5,280,5,7500,0.9836027759944406,0.9126718738757411
6,280,30,1500,0.9904749131288009,0.9480466188585825
7,280,30,3000,0.9860263317986588,0.9334051899972273
8,280,30,9000,0.984462221651539,0.9028418382045302
9,280,30,15000,0.9828736506859792,0.9052048806711894
10,280,30,30000,0.974235677013351,0.8676846681399096
11,280,30,45000,0.9751936149261292,0.873430240813134
