,conf,dim,budget,train_r2,test_r2
0,191,5,250,0.972433424550762,0.8481806005801735
1,191,5,500,0.8941902332505297,0.6391293726347005
2,191,5,1500,0.9420441269308075,0.65142096125933
3,191,5,2500,0.93156244448589,0.6037511518745496
4,191,5,5000,0.9562022822364904,0.7489524373323186
5,191,5,7500,0.9407595858860219,0.6539327241780318
6,191,30,1500,0.9908551404504525,0.9519633043450388
7,191,30,3000,0.9869840455644902,0.9282769200207882
8,191,30,9000,0.9854042515787803,0.8853995306196799
9,191,30,15000,0.98223956617858,0.9078360401376248
10,191,30,30000,0.9616593830542659,0.8174949723684302
11,191,30,45000,0.9580683213593215,0.7885219765077393
