,conf,dim,budget,train_r2,test_r2
0,193,5,250,0.8417305901944975,0.5475627449335869
1,193,5,500,0.9787562972959103,0.8751427475684501
2,193,5,1500,0.9216009930449737,0.6696534025163636
3,193,5,2500,0.9616746987518484,0.8320937756448832
4,193,5,5000,0.9492747683142457,0.7536882177573386
5,193,5,7500,0.9559485013885917,0.703921484893006
6,193,30,1500,0.991408795494847,0.9547890387053244
7,193,30,3000,0.986040705217724,0.9196229942846015
8,193,30,9000,0.982635949046952,0.904307537271246
9,193,30,15000,0.9605852943495528,0.7879484455497181
10,193,30,30000,0.9357001931619735,0.7416062020573909
11,193,30,45000,0.9586734934759807,0.7858413339126138
