,conf,dim,budget,train_r2,test_r2
0,87,5,250,0.9845489993200458,0.9140991676743356
1,87,5,500,0.9688717683300565,0.7790420643446907
2,87,5,1500,0.9207879871422937,0.5482149806135018
3,87,5,2500,0.9436103580015247,0.6902861395346747
4,87,5,5000,0.9542747809143917,0.7598148388876839
5,87,5,7500,0.954998903005146,0.7395592027812853
6,87,30,1500,0.9911565119011213,0.9391531262302341
7,87,30,3000,0.9862720661274565,0.9230390589726667
8,87,30,9000,0.9688388310526724,0.7835188855482628
9,87,30,15000,0.9791207794091994,0.8794495860622243
10,87,30,30000,0.9693074698929147,0.8457371419437445
11,87,30,45000,0.9709999644281725,0.8492929879083839
