,conf,dim,budget,train_r2,test_r2
0,65,5,250,0.9851570859907705,0.9215529658620897
1,65,5,500,0.9737484223234991,0.8759652567124407
2,65,5,1500,0.9296564801225546,0.6508678230527093
3,65,5,2500,0.9598304648608318,0.7733014463115355
4,65,5,5000,0.9573157175286695,0.7377074341655451
5,65,5,7500,0.9600764309353874,0.7571987423645986
6,65,30,1500,0.9912106994588148,0.9539441532897959
7,65,30,3000,0.9854119589653438,0.9220398481872373
8,65,30,9000,0.9691958477913335,0.7769298412697033
9,65,30,15000,0.9798970133374952,0.9045706572190835
10,65,30,30000,0.9667749449867987,0.8467019146641535
11,65,30,45000,0.9784956598923242,0.9054481231677611
