,conf,dim,budget,train_r2,test_r2
0,83,5,250,0.983437899575096,0.9155500592877021
1,83,5,500,0.9621266876714076,0.7868612287252417
2,83,5,1500,0.9218025476102047,0.603933191658393
3,83,5,2500,0.9502565106957068,0.7097172296618477
4,83,5,5000,0.9629399782444112,0.7685285654191187
5,83,5,7500,0.9570435302993268,0.7405755613131655
6,83,30,1500,0.9914612068032655,0.9549284900470347
7,83,30,3000,0.986230735678227,0.9274733286325443
8,83,30,9000,0.98754469351314,0.9253322870620158
9,83,30,15000,0.9816218013922564,0.9080406751215259
10,83,30,30000,0.9690252302087148,0.8569193445734747
11,83,30,45000,0.9808859940749428,0.9017268477352862
