,conf,dim,budget,train_r2,test_r2
0,271,5,250,0.8964129031311667,0.565148555089096
1,271,5,500,0.9846794447852641,0.9186760161101732
2,271,5,1500,0.9548297596604556,0.73204281297575
3,271,5,2500,0.9669794351758408,0.8236555196957751
4,271,5,5000,0.9475618299820228,0.742008524064927
5,271,5,7500,0.9587444817004283,0.7892070716426832
6,271,30,1500,0.9917943397701526,0.9576755242185218
7,271,30,3000,0.9865329836877359,0.9267366855492398
8,271,30,9000,0.9834130453522449,0.9034159213343356
9,271,30,15000,0.9760356240878802,0.8911844441165725
10,271,30,30000,0.9460894874588563,0.6788780323634473
11,271,30,45000,0.9703584182004095,0.8543450025848097
