,conf,dim,budget,train_r2,test_r2
0,4,5,250,0.9852295381123477,0.9218114198327774
1,4,5,500,0.9717043777212695,0.848136551475808
2,4,5,1500,0.9356617116491,0.6702027039573258
3,4,5,2500,0.9638339216231936,0.7985547240638106
4,4,5,5000,0.9623331687499574,0.7907283375784623
5,4,5,7500,0.9598070897296237,0.7846796716829398
6,4,30,1500,0.9866646915252659,0.9258726336101841
7,4,30,3000,0.9834427515876276,0.9088823918347139
8,4,30,9000,0.9725474294219285,0.779788477288309
9,4,30,15000,0.979891273144279,0.8857128623765919
10,4,30,30000,0.970053718355562,0.8555766365230191
11,4,30,45000,0.9774780816928658,0.893622922939915
