,conf,dim,budget,train_r2,test_r2
0,253,5,250,0.9060605528125624,0.49749440505369186
1,253,5,500,0.8487320143646357,0.47068525985845094
2,253,5,1500,0.919106682806348,0.5372685837279524
3,253,5,2500,0.8909314060491141,0.5891341560187964
4,253,5,5000,0.9333845933054512,0.6060664919297702
5,253,5,7500,0.9400050384575444,0.6533156095520731
6,253,30,1500,0.9887652462253541,0.9395917396634719
7,253,30,3000,0.9828823983285024,0.9145978509051815
8,253,30,9000,0.9847414547320199,0.8863444977616268
9,253,30,15000,0.9822914010354575,0.8932055403612859
10,253,30,30000,0.9738533827314699,0.8606624908737821
11,253,30,45000,0.9626431256270853,0.8436008408061937
