,conf,dim,budget,train_r2,test_r2
0,133,5,250,0.9856083354557106,0.9189152349593863
1,133,5,500,0.9711939125132506,0.8284273403470388
2,133,5,1500,0.9496587815039351,0.6975646429072943
3,133,5,2500,0.9629504945971034,0.8036179642127397
4,133,5,5000,0.9675098943353628,0.8274413989105757
5,133,5,7500,0.9611075075800274,0.7610738760024044
6,133,30,1500,0.9913448301321177,0.9510545600109257
7,133,30,3000,0.984243783158951,0.9193272127654184
8,133,30,9000,0.985552030597894,0.9298285720469531
9,133,30,15000,0.9774290955756125,0.9076498062452588
10,133,30,30000,0.9732572666222069,0.8728188593534565
11,133,30,45000,0.973959358172845,0.8791463551127885
