,conf,dim,budget,train_r2,test_r2
0,298,5,250,0.919043540468446,0.6717905919820684
1,298,5,500,0.8521251208278187,0.6311455613810733
2,298,5,1500,0.9156744703643716,0.6719288098342817
3,298,5,2500,0.9425727622701576,0.76669907380489
4,298,5,5000,0.9822012565344179,0.8923457455554928
5,298,5,7500,0.981727176174425,0.8929507543180828
6,298,30,1500,0.9899003535198405,0.9431348107054337
7,298,30,3000,0.9861615260104472,0.9340476210190504
8,298,30,9000,0.986270829379613,0.9038890104947249
9,298,30,15000,0.9842473007421211,0.9038205676270599
10,298,30,30000,0.9797424213058216,0.865153826854862
11,298,30,45000,0.9701459770272944,0.8226803587963841
