,conf,dim,budget,train_r2,test_r2
0,135,5,250,0.9873009619088746,0.9357336643305143
1,135,5,500,0.9752085523384357,0.8700186522370666
2,135,5,1500,0.9167043112054936,0.5880726714250194
3,135,5,2500,0.9539443238664024,0.7528442784220358
4,135,5,5000,0.9622687914751685,0.7667309865981762
5,135,5,7500,0.962319165082922,0.7751855692786195
6,135,30,1500,0.9909344612476566,0.9518908505864936
7,135,30,3000,0.9849789209295757,0.9137864981337434
8,135,30,9000,0.9823345960141477,0.9281469204625399
9,135,30,15000,0.9832502580842615,0.9101146491184517
10,135,30,30000,0.9748089252411978,0.8761525058166937
11,135,30,45000,0.9754849229500484,0.8805996765139401
