,conf,dim,budget,train_r2,test_r2
0,109,5,250,0.9852338429429846,0.9136949841089453
1,109,5,500,0.98394253234361,0.912127943847292
2,109,5,1500,0.9446539769776651,0.6821966174059484
3,109,5,2500,0.9488443443468594,0.7460396583576502
4,109,5,5000,0.9587593321280024,0.7794637896390315
5,109,5,7500,0.9597401371517693,0.773119922065714
6,109,30,1500,0.9909348901870704,0.952188850614726
7,109,30,3000,0.9832529081197577,0.9186509653648056
8,109,30,9000,0.9532827143683459,0.6703634548838309
9,109,30,15000,0.9798070087664289,0.9057538900628643
10,109,30,30000,0.9743006650116532,0.8714691205960857
11,109,30,45000,0.9746723258482074,0.8651383652059031
