,conf,dim,budget,train_r2,test_r2
0,93,5,250,0.9799723184504133,0.8960242166738167
1,93,5,500,0.9661307820931212,0.7141512122295831
2,93,5,1500,0.921711158133051,0.5725489848967193
3,93,5,2500,0.9459219090100784,0.6831358379884137
4,93,5,5000,0.9491610193455173,0.6860225708107915
5,93,5,7500,0.9527673437993833,0.7017192808839596
6,93,30,1500,0.9896015336613597,0.9330665210092471
7,93,30,3000,0.9833643503080021,0.9179248741449293
8,93,30,9000,0.9531389260301679,0.7253580350185362
9,93,30,15000,0.9549363541946034,0.7789495992523461
10,93,30,30000,0.9590583144660393,0.7164726332249581
11,93,30,45000,0.9440649619251475,0.7204511375408084
