,module,dim,budget,acc,f1,acc_d,f1_d
21,mutation_reference,30,15000,0.26403508771929823,0.22054522556168416,0.1927707199032063,0.0806344255811107
22,mutation_reference,30,30000,0.28475499092558987,0.26633329647554616,0.1927707199032063,0.0806344255811107
23,mutation_reference,30,45000,0.2675741076830006,0.22830071115420508,0.1927707199032063,0.0806344255811107
24,mutation_n_comps,5,250,0.6543859649122807,0.651942884921671,0.46173623714458556,0.31556350852707415
25,mutation_n_comps,5,500,0.6560193587416817,0.6522135283872902,0.46173623714458556,0.31556350852707415
26,mutation_n_comps,5,1500,0.6405928614640048,0.6350917545644228,0.46173623714458556,0.31556350852707415
27,mutation_n_comps,5,2500,0.6406533575317603,0.638664468248475,0.46173623714458556,0.31556350852707415
28,mutation_n_comps,5,5000,0.6333635813672112,0.6291771190942785,0.46173623714458556,0.31556350852707415
29,mutation_n_comps,5,7500,0.6615849969751967,0.6598491313833826,0.46173623714458556,0.31556350852707415
30,mutation_n_comps,30,1500,0.5692679975801573,0.5664410189246274,0.46173623714458556,0.31556350852707415
31,mutation_n_comps,30,3000,0.6281004234724742,0.6244991992663532,0.46173623714458556,0.31556350852707415
32,mutation_n_comps,30,9000,0.6492135511191773,0.645447222877374,0.46173623714458556,0.31556350852707415
33,mutation_n_comps,30,15000,0.6281911675741076,0.6254377406596936,0.46173623714458556,0.31556350852707415
34,mutation_n_comps,30,30000,0.6213248638838474,0.6155204549671232,0.46173623714458556,0.31556350852707415
35,mutation_n_comps,30,45000,0.6769812462189957,0.6730074565605588,0.46173623714458556,0.31556350852707415
36,use_archive,5,250,0.6232909860859045,0.6174650228502753,0.4304900181488203,0.3004110561476776
37,use_archive,5,500,0.5831820931639444,0.5793178793506427,0.4304900181488203,0.3004110561476776
38,use_archive,5,1500,0.5955535390199637,0.5897187877025845,0.4304900181488203,0.3004110561476776
39,use_archive,5,2500,0.6563823351482154,0.6536959771315932,0.4304900181488203,0.3004110561476776
40,use_archive,5,5000,0.673653962492438,0.6708107527142666,0.4304900181488203,0.3004110561476776
41,use_archive,5,7500,0.6927102238354508,0.688828692938632,0.4304900181488203,0.3004110561476776
42,use_archive,30,1500,0.5327888687235329,0.5209590165049913,0.4304900181488203,0.3004110561476776
43,use_archive,30,3000,0.49990925589836654,0.4735438390213097,0.4304900181488203,0.3004110561476776
44,use_archive,30,9000,0.5695402298850576,0.563037400239956,0.4304900181488203,0.3004110561476776
45,use_archive,30,15000,0.4633696309739868,0.39435462802382426,0.4304900181488203,0.3004110561476776
46,use_archive,30,30000,0.5416817906836056,0.5360031057194441,0.4304900181488203,0.3004110561476776
47,use_archive,30,45000,0.47743496672716274,0.4355317145290892,0.4304900181488203,0.3004110561476776
48,crossover,5,250,0.5382335148215367,0.5369628620695294,0.42707199032062915,0.29847864469074786
49,crossover,5,500,0.5679370840895341,0.5658094445992845,0.42707199032062915,0.29847864469074786
50,crossover,5,1500,0.6320024198427102,0.6281548830022075,0.42707199032062915,0.29847864469074786
51,crossover,5,2500,0.6945553539019964,0.6895470283819787,0.42707199032062915,0.29847864469074786
