,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24
0_30000_30,9e-10,4.79123944194,89.44649522209998,155.90930697853,0.0,0.00020177794999999996,22.221302235030002,8.247346502720001,8.458757647019999,5.651075466050001,0.00056246258999998,4.24309e-06,2.08217693336,5.598000000000001e-07,99.84017609953,5.4775840552399995,1.451008675,5.333461495669999,5.49056936039,1.95247757216,3.18048040541,11.023649454990002,3.52518557217,182.94880458788
0_45000_30,9e-10,9.460000000000002e-09,89.44649522209998,155.90930697853,0.0,9.245246000000001e-05,22.221302235030002,0.18603319957000003,0.37108314309,3.2999999999999998e-09,9.8e-10,1e-09,2.08217693336,2.868e-08,99.84017609953,5.4775840552399995,1.45100810848,5.3327174386700005,4.9760914731,1.95247757216,3.18048040541,11.023649454990002,3.4426812512400007,171.29103402610002
1_250_5,0.13968839844,3001.58715845212,19.99507244989,25.16415865459,0.0,3.39248237077,1.2141719513599998,11.08326637005,7.206644668359999,2111.76537616933,40.71036801556,39864.22779091944,48.5906433871,0.11050105700999999,18.65414281988,7.34463632552,0.56351021726,2.42708442408,1.82002651006,1.9783513052300001,2.2942625147099998,4.0341110560899995,2.58422767132,22.394659938950003
1_500_5,0.00112102955999998,379.55332040474997,10.14098675472,13.14243598346,0.0,0.08985883568,0.47549080124,3.4100956348600002,2.98294867433,241.17573849046,36.24370739825,227.11108911359003,7.56322575228,0.00350140864999996,10.11656697026,5.6631529480600005,0.09014287325,0.48326222409,1.4227121805,1.4069545962799999,2.01919735381,3.7771781506499997,2.5080736537,17.39941566964
1_1500_5,7.499999999999999e-10,1.38779334118,10.00324970605,12.987234521079998,0.0,8.030000000000001e-09,0.47549080124,0.5113969022200001,0.026644306080000003,1.6690919967900002,4.03809469378,1.6627891798299999,0.16884708835,4.86394e-06,9.961829270709998,5.4003551623899995,0.034595895889999964,0.28328711778,1.40641914757,1.4015700074400002,2.01353999279,3.7750040474800004,2.5080736537,17.30584012311
1_2500_5,7.499999999999999e-10,9.81e-09,7.97325605013,11.27945248635,0.0,6.900000000000001e-10,0.42117147503999997,0.39308396266,1.5400000000000003e-09,1.385862e-05,3.824599999998e-05,0.16506453499,0.00020866518999998002,1.768e-08,8.558293302200001,3.45466270063,0.03046064979999998,0.28296899724,1.1281404898800003,1.28316622397,1.9381349356600002,3.7750040474800004,2.28528349946,15.77824981982
1_5000_5,7.499999999999999e-10,7.8e-10,7.873167067740001,11.079730515869999,0.0,6.900000000000001e-10,0.30650776772,0.39308394415000003,6.799999999999999e-10,7.3e-10,7.1e-10,2.61683e-06,8.8e-10,9.199999999999999e-10,7.95966136452,1.7566702020599998,0.026404677379999974,0.28296870915,1.07185548814,1.2595326659,1.93812705803,3.09622888021,1.7578037101300001,15.129225515500002
1_7500_5,7.499999999999999e-10,7.8e-10,7.674175760109999,10.64604880802,0.0,6.900000000000001e-10,0.30650776772,0.39308394415000003,6.799999999999999e-10,7.3e-10,7.1e-10,8.1e-10,8.499999999999999e-10,9.199999999999999e-10,7.03745116976,0.89296631734,0.018511438650000003,0.28296870862,0.9192312108899999,1.2595326659,1.93812705803,3.09622888021,1.53679194654,13.7732632112
1_1500_30,0.63503646941,60311.38164534926,133.25397825322,207.14858147200002,30.944678945479996,71.00689839207,23.399912800079996,103.12889115992998,66.73187255897001,56853.85308042952,262.74354447782997,537112.9548286735,163.47992156783,0.32964123658999994,135.60623204076998,24.620194541390003,1.8660680847399997,6.5706000862,6.98388813608,2.30713515208,9.46805260709,12.595520263320001,4.62016427693,284.48090005476
1_3000_30,0.0020408584099999997,14292.288334964021,98.38407350824001,163.69298079738002,19.071241907860003,7.64207163527,22.03807724356,29.11547354396,28.765391458379998,17607.65719505543,220.96381859482,1579.34388033221,12.081937994179999,0.00951438655,97.3918993085,23.66130552533,1.57260193542,5.09662789276,6.98388813608,2.03277404082,8.997441841969998,11.85138968628,4.62016427693,284.48090005476
1_9000_30,9e-10,979.3000447022099,90.88368928834,159.09300273442003,1.0826224205100001,0.06658984875999996,21.39281006776,23.859973279549997,23.6957062054,1154.00195635782,34.144591935250006,1.9018255509100002,1.8703246122000003,0.00016606013999997997,91.10225645746,9.79196370226,1.4744803861600002,4.77777240839,6.5688625825,2.0137976987400004,8.995570579429998,11.835980329680002,4.11467400984,209.11511385269
1_15000_30,9e-10,220.14709770381,84.41550862067,156.10819507347,0.0,0.0036320310699999997,20.55106260439,19.41112307298,19.19512830179,240.25701537451,5.39439316891,0.8469070977800002,1.87017238019,2.2260119999999995e-05,91.1022559369,6.64783714962,1.47303256959,4.76977217739,6.4236621433600005,1.9954004470000002,8.995570579429998,11.83598031676,3.9817281275900003,178.03853783687
1_30000_30,9e-10,8.92426813983,84.41550861641,156.10819507347,0.0,0.00011885851,20.21711587603,9.03704476638,9.67575384674,11.651192128669999,0.00086790280999998,0.0006043644,1.0384795532,8.447700000000001e-07,90.34197758048,5.931536175180001,1.4725537677399998,4.76272187156,5.80212891455,1.9954004465800002,8.995570579429998,11.83598031676,3.7713513895699995,171.16368155525998
