,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24
3_3000_30,-2.662473264909686,4.180527967197522,1.9433333066613272,2.202049260671406,1.2869921691429973,0.9416464961304127,1.39832375171857,1.4619502200437589,1.4574898918405883,4.214245187818098,2.3314837503300314,3.230552378395862,1.1233301726410203,-2.0092177651740313,2.1614638220691433,1.1468654793121105,0.048373686297244964,0.6318106229108935,0.8417859773994893,0.28050970086105587,-0.3916772153249603,1.0268967044700739,0.6582059091527402,2.4533231440041545
3_9000_30,-9.045757490560677,3.1080636927253265,1.9318041871970562,2.1658378400785834,-8.0,-1.3848425287312751,1.3672122447096882,1.367599707270037,1.3672948638476943,3.15152089523123,1.5635918566155946,0.14040697032846763,0.31193463232496044,-3.768210980824803,1.959919534300313,0.7739054553350349,0.039208601285908196,0.6204540001361796,0.8054376435889479,0.2747369833976966,-1.2692414725917207,1.0256430927627433,0.6284676430683067,2.3814110810362252
3_15000_30,-9.045757490560677,2.380701425378935,1.9318041737451097,2.1658368653614137,-8.0,-2.725797719856433,1.3445733544032643,1.275616764978319,1.2684542601942177,2.3900859756008073,0.8364584379027104,-0.2547396011358741,0.26617067239418435,-4.588942868959461,1.9257895090319028,0.6795789317337709,0.038817814916102575,0.6201992305478189,0.7966968838745593,0.2747369833976966,-1.2692414725917207,1.0256430922724054,0.6030961369798051,2.250835286103473
3_30000_30,-9.045757490560677,0.9275746647277485,1.927693482006278,2.1658368653614137,-8.0,-4.142316678380288,1.3388256154763105,0.9544399551645675,0.954726539070404,1.0289943532865131,-3.0877051020674893,-4.518543299184424,0.1315878851021957,-6.087932524005082,1.9130741541087795,0.6580104431794724,0.03878427312177153,0.6195413048621223,0.742850241330296,0.2697405791194574,-1.2692414725917207,1.0256430922724054,0.5696644666393407,2.184458770872933
3_45000_30,-9.045757490560677,-1.823221201638109,1.9276917556587077,2.1658368653614137,-8.0,-4.7559975250942275,1.3388256154763105,-0.2446261928361757,-0.26356408520750685,-1.8486344441936489,-9.018062055996596,-8.672013100434237,0.1315878851021957,-7.340365448576162,1.9086188728087692,0.6578461064423977,0.03878263184084907,0.619199256748497,0.7126008007847087,0.2697405791194574,-1.2692414725917207,1.0256430922724054,0.5537582003173286,2.1462029563048675
4_250_5,-3.023477842160003,3.0104265977096483,1.1406123303611486,1.2723835975060067,-8.0,-0.024048923085393397,-0.05281244965377831,0.5781832272818261,0.4770307283836327,3.287141411917535,1.4744581355624484,2.68439075164056,0.9510625247119465,-2.0987950586471875,1.1512624494042627,0.8010995098683862,-0.40790337925967607,0.20942601377809286,0.2311489409577781,0.22775309038030786,0.2683833540470336,0.08896731327537168,0.4871075254045145,1.334868359852248
4_500_5,-7.2870566466093605,2.187543835268493,1.0634382686576473,1.2205801290615654,-8.0,-2.2270941012901986,-0.15729510457912993,0.3983400687114774,0.18239478816345803,2.1666335090867777,1.4535104454984413,0.46668567641521597,0.5126268853262216,-3.150160901508734,1.0463708308829536,0.7332441949172631,-0.6989192404233238,-0.02069208572301078,0.20893601879196616,0.21394614256460018,0.22256232116884983,-0.5745034768148074,0.454629985174694,1.3095024551890788
4_1500_5,-9.166041609224795,-1.4082765643493822,0.9617994178463695,1.154752227747038,-8.0,-9.078085386510267,-0.5039762354043543,-2.2008290891211666,-4.984799964894987,-0.7068668483140751,0.39542384487631793,-1.8026112601215836,-0.9755376317821446,-5.831486400356322,0.8656637244682728,0.2762583182778594,-0.8369159872481389,-0.0970440263564393,0.0005748411027795871,0.16822932296387932,0.21581399479707972,-1.5727234838081692,0.30556954942300557,1.2096188349386734
4_2500_5,-9.166041609224795,-9.18212496783678,0.9614031797640366,1.154058805840187,-8.0,-9.115482032029703,-0.8783820913434723,-8.854719869507395,-9.134477134675874,-9.137310925914718,-8.188280547719069,-5.907534446965701,-4.542007160702376,-8.626632698561714,0.8507307188970822,0.25256632067890045,-0.9291217409905297,-0.12773414789694443,-0.006223129513470256,0.16708460211724357,0.21274083875601546,-1.5727583762750015,0.28874080215388387,1.2096188349386734
4_5000_5,-9.166041609224795,-9.18212496783678,0.9604157081490188,1.1095604831063792,-8.0,-9.115482032029703,-3.596689228738954,-9.11518096103024,-9.147866492601997,-9.137310925914718,-9.108121502448153,-8.461677135737945,-8.687928991044304,-9.055987995050153,0.7949800198282994,0.07987253940544982,-1.0285001375201819,-0.15695666310173748,-0.16158065228864166,0.15890036729455043,0.20253721796958443,-1.6057631366811562,0.2123357629357609,1.1277687302255937
