,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24
2_5000_5,-2.393104253094373,1.0551571641778843,0.825898389775374,0.9296055229495526,-8.0,0.15194409550393823,-0.1427474893719518,0.7288903243010803,0.7706808852926007,3.0910018148403813,1.3114807858814426,3.998012184833518,1.5046124235436888,-1.7462094810012458,1.1345069524431075,0.5286312176481545,-0.3156744253584852,0.3620088958964665,0.061267197366029105,0.12459250466475065,-0.1898893328883025,0.07598452253705601,0.1381113106126109,1.234664517306222
2_7500_5,-4.131441654995198,-0.6538978583682689,0.5649235566267585,0.6936766043898974,-8.0,-0.5614006034293009,-0.47716669764866,0.3759130925176697,0.4494452016831379,2.771818857867747,1.2302155322296409,3.3429792553832263,1.162898454297321,-2.478223971079573,1.0118896564002828,0.46983167950504984,-0.7138636411514561,0.08369351529722202,-0.04072798522606168,-0.04760628923691344,-0.5742140512559694,-0.1896270292066757,0.07794622917070045,1.1834301550497934
2_1500_30,1.9650815961131136,6.130761694077381,2.844905524865914,3.0539711880205385,1.98536534724484,4.586117705050798,2.8042720603975098,4.907410499463369,4.9461977052758686,6.3008673643969,2.5864367963481816,8.223947343531481,3.280638858992403,1.5386641165145234,2.859081836031522,1.5317308183993017,1.0290028282799644,1.597949866043373,1.2348006339757522,4.585467573760434,1.8857213104865096,1.8811768383117378,0.6455338792941117,2.826730499206821
2_3000_30,1.6954409800661714,5.681197327110202,2.672476641848499,2.8898997307806895,1.1986760036160526,3.099562971104505,2.6552291747448216,4.554200963882618,4.662046279931851,6.131098732753467,2.5407767435879403,7.943850621514268,3.150572530389499,1.394274521589462,2.731139799051731,1.5096778619130067,0.9266079827476176,1.4923336528078173,1.140033431499088,4.25355264998972,1.8558097714511868,1.8213503943154936,0.5986553051858866,2.733400485944228
2_9000_30,0.765670179837256,4.265968311979163,2.3795617712331363,2.514648450910526,-1.8650214939871692,2.576866342977646,2.392822706198756,3.3740010290478346,3.6343529483066823,5.961816271634111,2.4885734748680575,7.0207335125465615,2.8132817549290996,1.0563176968975803,2.519723836302603,1.4751322653139116,0.6809673136409577,1.2730502326476807,0.9081989228623293,2.163820807964167,1.6186515490251394,1.1664347732550702,0.5502374565320292,2.525486740807564
2_15000_30,-0.32173467403778827,3.0931481215575927,2.22095181805615,2.3040319475429194,-4.850464691827794,2.4220292904101592,2.219826346122887,2.5360138417586264,2.609878795919429,5.831627866351719,2.4725675691377402,6.02557623077205,2.486473913076831,0.6098650271625972,2.440748406907205,1.4487082158956461,0.49453360210161296,1.143835969776776,0.84767984634293,0.5047208195329763,1.1563359793370214,0.7913180990538482,0.5218498660222846,2.455592411413414
2_30000_30,-3.9677944175739213,-0.338042222569088,1.4909700737076679,1.5885916087326568,-8.0,1.7699490251889514,1.5588792254707644,1.442971815685406,1.4582278615338518,4.466726096743493,2.432418985453377,2.846735066589569,1.345670082548907,-1.1943900064927397,2.358942413690275,1.4136220082402473,-0.19885187963626313,0.7642823324375422,0.7943451590193421,0.3889601293470313,0.5520499814891272,0.6753199785645433,0.491914418905164,2.397344399398163
2_45000_30,-8.553482738232253,-4.851608883980704,-0.14006190244013772,0.7079920907049642,-8.0,0.8987278039180364,0.7145071964647703,1.4016417509663759,1.4412803111145938,3.852533153045081,2.3627985288616875,0.042503305463468206,0.0687502837466338,-1.823140774768359,2.26801598600109,1.3447540693073696,-1.0383195467340842,0.25922485825154074,0.7661151880428554,0.22701416344539177,0.408379904999859,0.6643203922915397,0.4840493507830961,2.3627780529637707
3_250_5,-0.604225117006105,2.863434388496945,1.2592157950654648,1.4105897058459986,-8.0,1.0757836294569914,0.714326056502959,1.714957337457848,1.7072123161693846,3.9073215800212595,2.0088576314721425,5.023253714450439,1.9845682717306559,-0.4609857341264064,1.4614359779603636,0.9357049731384712,0.3330055073054105,0.8645525748225211,0.44725842263197846,0.3683287226708923,0.7504748145879871,0.8478486920021922,0.4105914037718577,1.520899611231553
3_500_5,-2.3983872427442545,1.1714427401754395,0.9433468444815768,1.0216329819493364,-8.0,0.718798768692732,0.21336211535160138,0.828868095978865,0.7638822304517052,3.388396124287459,1.8349333911738033,3.8298412712944114,1.4833769596087865,-1.6755804002556396,1.3163001212460133,0.8088936412775084,-0.06856391699823645,0.565553505110669,0.348803337567277,0.21421624253990665,0.309880019413308,0.4791959591072182,0.33739597397462107,1.4023781984532797
3_1500_5,-9.669357497244931,-6.110156624014701,0.1445925986667707,0.3192502761881776,-8.0,-0.3328077161534174,-0.8941277439124189,0.2953343337767023,-0.006428433871251882,2.369152671765223,1.4446225920711058,1.1899029806785901,0.7158265996047251,-3.445451821961597,1.0444658047263342,0.478033947918514,-1.2906591242057153,-0.24680049378438684,0.1866320449814443,-0.3424322397815856,0.07106161053713146,-0.03662992295481896,0.2551911510104746,1.2379695971433
3_2500_5,-8.0,-8.0,0.12844771256916823,0.29338884505947516,-8.0,-1.444346557330079,-2.633254785342462,-0.20558110499558233,-0.937627847088299,1.6563095543039847,1.1004731397976861,0.9030690423084515,0.22591114601739407,-4.2726596452681465,0.8316271412669837,0.18772518901535712,-2.212950695555236,-0.6204486058503375,0.04321783824493329,-0.47740399383894294,0.06633955557300572,-0.06631177573734268,0.22134208606431033,1.1675299604839666
3_5000_5,-8.0,-8.0,0.12844771250442144,0.2933888384138416,-8.0,-2.7409902338186702,-2.81934427953646,-4.1042274436780355,-7.511737327135341,1.051657706611782,0.1069589788596935,0.3476767797772309,-1.0124585130538672,-5.685264599357852,0.6385224242794558,-0.11273098608128138,-2.6827845602153695,-0.8247555475200669,-0.11393936730238619,-0.4774040853044477,0.06633954690589926,-0.06631177574989715,0.09064805082381404,1.0682936611874845
