,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24
0_30000_30,0.05495734406999998,46.400444143499996,167.70593697725002,203.01558527809,0.0,132.24879104035,135.01414980248,171.09330919513,293.00460298281,640258.6914372812,265.86286546437,198009.8618295211,186.28637273407998,0.9709896286299999,259.23103035396997,27.666431196199994,2.1924293396400003,10.84797067732,6.9136084051200015,3.09069784987,7.704879480040001,8.51887019248,3.1754465628299995,283.64511779723
0_45000_30,0.00100659607999998,0.8422738405299999,151.63784754713,173.94795024886002,0.0,74.57772098934001,97.18688519707,36.88950807308,45.92180188579,582539.7163447528,254.55579631615,9342.15828682639,74.14512298118,0.13818292795999998,242.53817163808998,26.718825448319997,1.2653085879700001,8.633337461230001,6.64540581434,2.93006551481,4.2117390083099995,8.21910225258,3.0269972248,267.23194124308003
1_250_5,0.20129981228999996,726.10468641396,21.06952297607,24.834506887139998,0.0,16.26443242787,6.245928671410001,55.13149442204999,68.95869619954,10315.51019039236,106.41670839737999,96459.10465336507,98.31444047632,0.3369735502999999,28.780035408859998,10.21609907219,1.9742213260999997,8.2049837184,3.40489198644,2.34763441491,4.837798294630001,6.78545460948,2.89822044633,32.92355400128
1_500_5,0.0038364611799999795,14.596379444490001,9.68750835435,12.71047844628,0.0,5.590993041699999,1.81431219855,6.888141103320001,8.060443591730001,2902.82237329047,68.97649465332,5825.717200380461,35.76007762812,0.01922070884,19.61068665715,7.112364856399999,0.8314393181699999,3.8647752590000004,2.63018728487,1.7082975176199997,2.15618810681,2.77049697354,2.65226712597,25.579514505620004
1_1500_5,6.2e-10,1.8958000000000001e-06,2.4961459129400003,3.07087531949,0.0,4.29807116995,0.2640283375,1.6684457477399999,1.1847438933699999,361.60729699071,30.856672445899996,27.28044166032,6.82025809587,0.00049714664999998,12.033752548619999,3.59851245168,0.09423885141999999,0.80807390989,1.2228931248,0.6141860649099999,1.4623029439700002,1.92373392331,1.7637196209700001,16.55989345589
1_2500_5,0.0,0.0,2.13317920038,2.78588391597,0.0,4.28876731704,0.11932493839,1.11421299046,0.28035839645,70.87564558872,20.008385559790003,17.44191368416,3.3080194949799995,0.00011186325999998001,8.755405080880001,2.36860026392,0.015664468640000002,0.34170728920000004,1.08550113715,0.42698513718,1.23040500245,1.9200080869699998,1.5498209075599998,14.867210855260002
1_5000_5,0.0,0.0,2.1331791247600003,2.78588384853,0.0,4.2885913279,0.10144732365999998,0.7904273899700001,0.00478148971999998,25.820043959319996,4.579463801200001,12.06908653693,0.65865718922,1.28855e-05,5.3277004869,1.28916899805,0.00061881962,0.12808898359,0.8813626203399998,0.37505527081,1.22860448817,1.9199235425199999,1.27439147758,11.66016312353
1_7500_5,0.0,0.0,2.1331791247600003,2.78588384853,0.0,4.28859119677,0.10027928187999999,0.78617858643,6.0133450000000006e-05,20.711814985159997,1.03178237676,7.761425109559999,0.08590045599999999,3.1464199999999998e-06,4.68641109587,0.8677709020000002,0.00020205611999999997,0.09187843424,0.65786365927,0.37505527081,1.22860448817,1.91992354108,1.1099859678800001,10.420229571750001
1_1500_30,6.305679325720001,19648.312203578163,254.70724937379,363.58012899118,0.0,403.10964151936,209.80430883841,2803.9951065537903,4075.85042401905,840388.5239626737,406.86826504587,11621900.489997927,625.0319670556501,9.01122400267,344.93870125764,34.702223064449996,5.40079274937,21.60317656119,8.851221640499999,306.77927051444004,28.198336136260004,21.2683607863,4.26299657136,372.46410146822
1_3000_30,0.7438252338000001,1733.6993140127802,198.72258080225,237.03986063735996,0.0,246.82386507211996,101.80117279708,332.68679383468003,358.68237633097,604958.0532426225,385.12884298853,787594.2188539248,262.35589210936,1.9822830473700002,293.03341827641003,33.11950093283,3.5796538467299994,15.39559818316,7.705447790719999,3.2333563261100005,11.34370802121,13.94640066626,3.86216570953,313.23333354436
