"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",30,1,"conf_425",1500,1,150.1845369928,5,30
"2",30,1,"conf_425",3000,1,95.1183743276,5,30
"3",30,1,"conf_425",9000,1,35.6038765695,5,30
"4",30,1,"conf_425",15000,1,12.7323045589,5,30
"5",30,1,"conf_425",30000,1,1.4521361309,5,30
"6",30,1,"conf_425",45000,1,0.279329154,5,30
"7",30,1,"conf_425",1500,2,130.6806781834,5,30
"8",30,1,"conf_425",3000,2,98.5543751726,5,30
"9",30,1,"conf_425",9000,2,30.3216723341,5,30
"10",30,1,"conf_425",15000,2,16.0422062593,5,30
"11",30,1,"conf_425",30000,2,1.6131647948,5,30
"12",30,1,"conf_425",45000,2,0.1585426773,5,30
"13",30,1,"conf_425",1500,3,136.9958150494,5,30
"14",30,1,"conf_425",3000,3,90.1422937512,5,30
"15",30,1,"conf_425",9000,3,24.287408571,5,30
"16",30,1,"conf_425",15000,3,13.09155219,5,30
"17",30,1,"conf_425",30000,3,1.5864538698,5,30
"18",30,1,"conf_425",45000,3,0.165852357,5,30
"19",30,1,"conf_425",1500,4,128.5739586265,5,30
"20",30,1,"conf_425",3000,4,105.4269533275,5,30
"21",30,1,"conf_425",9000,4,25.2254774026,5,30
"22",30,1,"conf_425",15000,4,14.7542588203,5,30
"23",30,1,"conf_425",30000,4,1.4569832505,5,30
"24",30,1,"conf_425",45000,4,0.2173989157,5,30
"25",30,1,"conf_425",1500,5,138.3418809597,5,30
"26",30,1,"conf_425",3000,5,83.4035816954,5,30
"27",30,1,"conf_425",9000,5,35.1236543815,5,30
"28",30,1,"conf_425",15000,5,14.9183634003,5,30
"29",30,1,"conf_425",30000,5,2.2227940439,5,30
"30",30,1,"conf_425",45000,5,0.2582952719,5,30
"31",30,1,"conf_425",1500,6,142.8528958256,5,30
"32",30,1,"conf_425",3000,6,83.3596348624,5,30
"33",30,1,"conf_425",9000,6,26.3807764246,5,30
"34",30,1,"conf_425",15000,6,13.1189074161,5,30
"35",30,1,"conf_425",30000,6,2.2143854053,5,30
"36",30,1,"conf_425",45000,6,0.2665284022,5,30
"37",30,1,"conf_425",1500,7,171.4968643436,5,30
"38",30,1,"conf_425",3000,7,114.7538860633,5,30
"39",30,1,"conf_425",9000,7,32.5012992087,5,30
"40",30,1,"conf_425",15000,7,16.6778503527,5,30
"41",30,1,"conf_425",30000,7,1.8902054689,5,30
"42",30,1,"conf_425",45000,7,0.2839336349,5,30
"43",30,1,"conf_425",1500,8,133.6049228752,5,30
"44",30,1,"conf_425",3000,8,93.3809983726,5,30
"45",30,1,"conf_425",9000,8,27.9224765735,5,30
"46",30,1,"conf_425",15000,8,9.9997098893,5,30
"47",30,1,"conf_425",30000,8,1.1966601872,5,30
"48",30,1,"conf_425",45000,8,0.1478382999,5,30
"49",30,1,"conf_425",1500,9,152.4596895335,5,30
"50",30,1,"conf_425",3000,9,90.5449763263,5,30
"51",30,1,"conf_425",9000,9,32.0541566249,5,30
"52",30,1,"conf_425",15000,9,10.4418119522,5,30
"53",30,1,"conf_425",30000,9,2.4570947205,5,30
"54",30,1,"conf_425",45000,9,0.2100008748,5,30
"55",30,1,"conf_425",1500,10,161.1965519946,5,30
"56",30,1,"conf_425",3000,10,98.9749288459,5,30
"57",30,1,"conf_425",9000,10,29.9086276565,5,30
"58",30,1,"conf_425",15000,10,15.0850127783,5,30
"59",30,1,"conf_425",30000,10,2.5792251712,5,30
"60",30,1,"conf_425",45000,10,0.212093635,5,30
"61",30,10,"conf_425",1500,1,1680812.11816408,5,30
"62",30,10,"conf_425",3000,1,1156725.95765049,5,30
"63",30,10,"conf_425",9000,1,660663.722147216,5,30
"64",30,10,"conf_425",15000,1,570864.611515711,5,30
"65",30,10,"conf_425",30000,1,409438.336617052,5,30
"66",30,10,"conf_425",45000,1,271747.190866344,5,30
"67",30,10,"conf_425",1500,2,1525539.35006111,5,30
"68",30,10,"conf_425",3000,2,1085269.83612412,5,30
"69",30,10,"conf_425",9000,2,829931.595164882,5,30
"70",30,10,"conf_425",15000,2,667314.592835125,5,30
"71",30,10,"conf_425",30000,2,311810.450809845,5,30
"72",30,10,"conf_425",45000,2,187189.578823345,5,30
"73",30,10,"conf_425",1500,3,1269500.04612459,5,30
"74",30,10,"conf_425",3000,3,1007470.61613965,5,30
"75",30,10,"conf_425",9000,3,646608.548236629,5,30
"76",30,10,"conf_425",15000,3,297039.518353771,5,30
"77",30,10,"conf_425",30000,3,265945.426230954,5,30
"78",30,10,"conf_425",45000,3,190661.359744668,5,30
"79",30,10,"conf_425",1500,4,1071035.42335343,5,30
"80",30,10,"conf_425",3000,4,839469.133478321,5,30
"81",30,10,"conf_425",9000,4,540069.577826412,5,30
"82",30,10,"conf_425",15000,4,409469.763181587,5,30
"83",30,10,"conf_425",30000,4,273970.196636489,5,30
"84",30,10,"conf_425",45000,4,211291.235088125,5,30
"85",30,10,"conf_425",1500,5,2586909.51277306,5,30
"86",30,10,"conf_425",3000,5,726986.202972791,5,30
"87",30,10,"conf_425",9000,5,501991.661483085,5,30
"88",30,10,"conf_425",15000,5,450769.245164773,5,30
"89",30,10,"conf_425",30000,5,405957.656600272,5,30
"90",30,10,"conf_425",45000,5,371813.81395112,5,30
"91",30,10,"conf_425",1500,6,1560624.45314468,5,30
"92",30,10,"conf_425",3000,6,1089071.51074876,5,30
"93",30,10,"conf_425",9000,6,471952.12290834,5,30
"94",30,10,"conf_425",15000,6,471400.487110971,5,30
"95",30,10,"conf_425",30000,6,375172.443645094,5,30
"96",30,10,"conf_425",45000,6,178461.744678066,5,30
"97",30,10,"conf_425",1500,7,1773024.03573364,5,30
"98",30,10,"conf_425",3000,7,1175437.32881113,5,30
"99",30,10,"conf_425",9000,7,732447.897784364,5,30
"100",30,10,"conf_425",15000,7,349550.190263409,5,30
"101",30,10,"conf_425",30000,7,294931.064979983,5,30
"102",30,10,"conf_425",45000,7,294931.064979983,5,30
"103",30,10,"conf_425",1500,8,1080755.47731636,5,30
"104",30,10,"conf_425",3000,8,1035965.31438774,5,30
"105",30,10,"conf_425",9000,8,620091.702850252,5,30
"106",30,10,"conf_425",15000,8,528925.723218116,5,30
"107",30,10,"conf_425",30000,8,435917.686100608,5,30
"108",30,10,"conf_425",45000,8,344400.480024617,5,30
"109",30,10,"conf_425",1500,9,2082219.65408392,5,30
"110",30,10,"conf_425",3000,9,1174904.77795059,5,30
"111",30,10,"conf_425",9000,9,809835.100109475,5,30
"112",30,10,"conf_425",15000,9,642084.688487495,5,30
"113",30,10,"conf_425",30000,9,432232.63828227,5,30
"114",30,10,"conf_425",45000,9,347341.307190518,5,30
"115",30,10,"conf_425",1500,10,981452.096085845,5,30
"116",30,10,"conf_425",3000,10,750401.67041025,5,30
"117",30,10,"conf_425",9000,10,440359.956667538,5,30
"118",30,10,"conf_425",15000,10,373451.960378285,5,30
"119",30,10,"conf_425",30000,10,268400.060703336,5,30
"120",30,10,"conf_425",45000,10,223564.84124784,5,30
"121",30,11,"conf_425",1500,1,542.0090078936,5,30
"122",30,11,"conf_425",3000,1,542.0090078936,5,30
"123",30,11,"conf_425",9000,1,496.067104198,5,30
"124",30,11,"conf_425",15000,1,453.0640845085,5,30
"125",30,11,"conf_425",30000,1,362.3053010933,5,30
"126",30,11,"conf_425",45000,1,362.3053010933,5,30
"127",30,11,"conf_425",1500,2,580.2030013049,5,30
"128",30,11,"conf_425",3000,2,549.769423984,5,30
"129",30,11,"conf_425",9000,2,518.1067428275,5,30
"130",30,11,"conf_425",15000,2,433.5303844164,5,30
"131",30,11,"conf_425",30000,2,433.5303844164,5,30
"132",30,11,"conf_425",45000,2,422.9136920373,5,30
"133",30,11,"conf_425",1500,3,426.0084780694,5,30
"134",30,11,"conf_425",3000,3,426.0084780694,5,30
"135",30,11,"conf_425",9000,3,413.1214517476,5,30
"136",30,11,"conf_425",15000,3,413.1214517476,5,30
"137",30,11,"conf_425",30000,3,326.1811055044,5,30
"138",30,11,"conf_425",45000,3,324.3872516743,5,30
"139",30,11,"conf_425",1500,4,546.2064256057,5,30
"140",30,11,"conf_425",3000,4,546.2064256057,5,30
"141",30,11,"conf_425",9000,4,535.2660811747,5,30
"142",30,11,"conf_425",15000,4,426.1472946883,5,30
"143",30,11,"conf_425",30000,4,413.3088453711,5,30
"144",30,11,"conf_425",45000,4,413.3088453711,5,30
"145",30,11,"conf_425",1500,5,525.7749211761,5,30
"146",30,11,"conf_425",3000,5,492.2791684262,5,30
"147",30,11,"conf_425",9000,5,425.0677174168,5,30
"148",30,11,"conf_425",15000,5,399.2187072824,5,30
"149",30,11,"conf_425",30000,5,339.789365537,5,30
"150",30,11,"conf_425",45000,5,338.5800773887,5,30
"151",30,11,"conf_425",1500,6,404.1239254768,5,30
"152",30,11,"conf_425",3000,6,404.1239254768,5,30
"153",30,11,"conf_425",9000,6,400.3013066141,5,30
"154",30,11,"conf_425",15000,6,382.0483852953,5,30
"155",30,11,"conf_425",30000,6,356.8575592758,5,30
"156",30,11,"conf_425",45000,6,252.5470950211,5,30
"157",30,11,"conf_425",1500,7,392.2123464365,5,30
"158",30,11,"conf_425",3000,7,392.2123464365,5,30
"159",30,11,"conf_425",9000,7,392.2123464365,5,30
"160",30,11,"conf_425",15000,7,392.2123464365,5,30
"161",30,11,"conf_425",30000,7,372.3979189645,5,30
"162",30,11,"conf_425",45000,7,367.5187162682,5,30
