"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_168",250,1,5.2089351247,5,5
"2",5,1,"conf_168",500,1,3.17906797,5,5
"3",5,1,"conf_168",1500,1,1.9364390518,5,5
"4",5,1,"conf_168",2500,1,0.4798935519,5,5
"5",5,1,"conf_168",5000,1,0.0168314221,5,5
"6",5,1,"conf_168",7500,1,0.0044802641,5,5
"7",5,1,"conf_168",250,2,3.7116257574,5,5
"8",5,1,"conf_168",500,2,3.7116257574,5,5
"9",5,1,"conf_168",1500,2,1.6562828864,5,5
"10",5,1,"conf_168",2500,2,0.5656232538,5,5
"11",5,1,"conf_168",5000,2,0.0413677852,5,5
"12",5,1,"conf_168",7500,2,0.003380228,5,5
"13",5,1,"conf_168",250,3,5.4204282885,5,5
"14",5,1,"conf_168",500,3,2.3250513979,5,5
"15",5,1,"conf_168",1500,3,1.0418994273,5,5
"16",5,1,"conf_168",2500,3,0.3526798971,5,5
"17",5,1,"conf_168",5000,3,0.0347295218,5,5
"18",5,1,"conf_168",7500,3,0.0024661826,5,5
"19",5,1,"conf_168",250,4,3.9982942112,5,5
"20",5,1,"conf_168",500,4,3.9982942112,5,5
"21",5,1,"conf_168",1500,4,1.5866997016,5,5
"22",5,1,"conf_168",2500,4,0.6369620873,5,5
"23",5,1,"conf_168",5000,4,0.0609304437,5,5
"24",5,1,"conf_168",7500,4,0.0048399808,5,5
"25",5,1,"conf_168",250,5,4.3342376101,5,5
"26",5,1,"conf_168",500,5,4.0453803224,5,5
"27",5,1,"conf_168",1500,5,0.5585837887,5,5
"28",5,1,"conf_168",2500,5,0.3233250189,5,5
"29",5,1,"conf_168",5000,5,0.037109765,5,5
"30",5,1,"conf_168",7500,5,0.0044998348,5,5
"31",5,1,"conf_168",250,6,4.6322943754,5,5
"32",5,1,"conf_168",500,6,3.5555294232,5,5
"33",5,1,"conf_168",1500,6,2.7151412936,5,5
"34",5,1,"conf_168",2500,6,0.7810348394,5,5
"35",5,1,"conf_168",5000,6,0.0295007043,5,5
"36",5,1,"conf_168",7500,6,0.0059379915,5,5
"37",5,1,"conf_168",250,7,2.3806985032,5,5
"38",5,1,"conf_168",500,7,2.3806985032,5,5
"39",5,1,"conf_168",1500,7,1.6707190567,5,5
"40",5,1,"conf_168",2500,7,0.4502116191,5,5
"41",5,1,"conf_168",5000,7,0.0473884429,5,5
"42",5,1,"conf_168",7500,7,0.0025700907,5,5
"43",5,1,"conf_168",250,8,3.7287105725,5,5
"44",5,1,"conf_168",500,8,3.7287105725,5,5
"45",5,1,"conf_168",1500,8,0.4508824769,5,5
"46",5,1,"conf_168",2500,8,0.4508824769,5,5
"47",5,1,"conf_168",5000,8,0.0163945876,5,5
"48",5,1,"conf_168",7500,8,0.0020129711,5,5
"49",5,1,"conf_168",250,9,3.7172043179,5,5
"50",5,1,"conf_168",500,9,3.7172043179,5,5
"51",5,1,"conf_168",1500,9,0.808669856,5,5
"52",5,1,"conf_168",2500,9,0.5420763172,5,5
"53",5,1,"conf_168",5000,9,0.0414146122,5,5
"54",5,1,"conf_168",7500,9,0.0089509868,5,5
"55",5,1,"conf_168",250,10,8.2160526087,5,5
"56",5,1,"conf_168",500,10,4.0309195267,5,5
"57",5,1,"conf_168",1500,10,0.9926728692,5,5
"58",5,1,"conf_168",2500,10,0.4536475873,5,5
"59",5,1,"conf_168",5000,10,0.0646552296,5,5
"60",5,1,"conf_168",7500,10,0.0057614699,5,5
"61",5,10,"conf_168",250,1,27142.243797373,5,5
"62",5,10,"conf_168",500,1,27142.243797373,5,5
"63",5,10,"conf_168",1500,1,3306.7577045118,5,5
"64",5,10,"conf_168",2500,1,3306.7577045118,5,5
"65",5,10,"conf_168",5000,1,1372.1511345224,5,5
"66",5,10,"conf_168",7500,1,1112.9957955845,5,5
"67",5,10,"conf_168",250,2,35226.7715633474,5,5
"68",5,10,"conf_168",500,2,35226.7715633474,5,5
"69",5,10,"conf_168",1500,2,1076.4452013524,5,5
"70",5,10,"conf_168",2500,2,1076.4452013524,5,5
"71",5,10,"conf_168",5000,2,1076.4452013524,5,5
"72",5,10,"conf_168",7500,2,1076.4452013524,5,5
"73",5,10,"conf_168",250,3,50044.7964647753,5,5
"74",5,10,"conf_168",500,3,12835.2447493561,5,5
"75",5,10,"conf_168",1500,3,6225.0576265033,5,5
"76",5,10,"conf_168",2500,3,2887.51490131,5,5
"77",5,10,"conf_168",5000,3,2708.8890997278,5,5
"78",5,10,"conf_168",7500,3,2708.8890997278,5,5
"79",5,10,"conf_168",250,4,20963.8205459713,5,5
"80",5,10,"conf_168",500,4,19321.1287931421,5,5
"81",5,10,"conf_168",1500,4,4446.3911224158,5,5
"82",5,10,"conf_168",2500,4,4446.3911224158,5,5
"83",5,10,"conf_168",5000,4,1583.9913415065,5,5
"84",5,10,"conf_168",7500,4,1583.9913415065,5,5
"85",5,10,"conf_168",250,5,18590.4986642475,5,5
"86",5,10,"conf_168",500,5,13692.3357016544,5,5
"87",5,10,"conf_168",1500,5,9801.3979538347,5,5
"88",5,10,"conf_168",2500,5,6608.0676670845,5,5
"89",5,10,"conf_168",5000,5,993.1776613173,5,5
"90",5,10,"conf_168",7500,5,993.1776613173,5,5
"91",5,10,"conf_168",250,6,17442.3245482243,5,5
"92",5,10,"conf_168",500,6,17442.3245482243,5,5
"93",5,10,"conf_168",1500,6,8109.6952505095,5,5
"94",5,10,"conf_168",2500,6,5116.3391631043,5,5
"95",5,10,"conf_168",5000,6,1221.2053748618,5,5
"96",5,10,"conf_168",7500,6,1221.2053748618,5,5
"97",5,10,"conf_168",250,7,24302.8544932286,5,5
"98",5,10,"conf_168",500,7,8918.9510008614,5,5
"99",5,10,"conf_168",1500,7,6189.695512539,5,5
"100",5,10,"conf_168",2500,7,6189.695512539,5,5
"101",5,10,"conf_168",5000,7,4095.0435285799,5,5
"102",5,10,"conf_168",7500,7,2463.4283985961,5,5
"103",5,10,"conf_168",250,8,30517.3864939007,5,5
"104",5,10,"conf_168",500,8,30517.3864939007,5,5
"105",5,10,"conf_168",1500,8,7353.5365194653,5,5
"106",5,10,"conf_168",2500,8,7353.5365194653,5,5
"107",5,10,"conf_168",5000,8,4581.0064878162,5,5
"108",5,10,"conf_168",7500,8,1261.2345490749,5,5
"109",5,10,"conf_168",250,9,15560.9719970846,5,5
"110",5,10,"conf_168",500,9,15560.9719970846,5,5
"111",5,10,"conf_168",1500,9,3165.8855181134,5,5
"112",5,10,"conf_168",2500,9,3165.8855181134,5,5
"113",5,10,"conf_168",5000,9,2577.8557202908,5,5
"114",5,10,"conf_168",7500,9,2454.5260107717,5,5
"115",5,10,"conf_168",250,10,45835.7710308678,5,5
"116",5,10,"conf_168",500,10,25688.3952053466,5,5
"117",5,10,"conf_168",1500,10,24736.5874680707,5,5
"118",5,10,"conf_168",2500,10,7159.8288643909,5,5
"119",5,10,"conf_168",5000,10,2183.5215505246,5,5
"120",5,10,"conf_168",7500,10,1878.9854346819,5,5
"121",5,11,"conf_168",250,1,36.7046142639,5,5
"122",5,11,"conf_168",500,1,36.7046142639,5,5
"123",5,11,"conf_168",1500,1,29.3204905187,5,5
"124",5,11,"conf_168",2500,1,29.3204905187,5,5
"125",5,11,"conf_168",5000,1,29.3204905187,5,5
"126",5,11,"conf_168",7500,1,16.6733568816,5,5
"127",5,11,"conf_168",250,2,134.6756420006,5,5
"128",5,11,"conf_168",500,2,134.6756420006,5,5
"129",5,11,"conf_168",1500,2,92.1737523467,5,5
"130",5,11,"conf_168",2500,2,43.9242194131,5,5
"131",5,11,"conf_168",5000,2,43.9242194131,5,5
"132",5,11,"conf_168",7500,2,43.9242194131,5,5
"133",5,11,"conf_168",250,3,257.7978720243,5,5
"134",5,11,"conf_168",500,3,227.4164090259,5,5
"135",5,11,"conf_168",1500,3,33.3326486445,5,5
