"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_470",250,1,5.9741466792,5,5
"2",5,1,"conf_470",500,1,4.0939944734,5,5
"3",5,1,"conf_470",1500,1,0.8851968322,5,5
"4",5,1,"conf_470",2500,1,0.1348385263,5,5
"5",5,1,"conf_470",5000,1,0.0047284401,5,5
"6",5,1,"conf_470",7500,1,0.0002992618,5,5
"7",5,1,"conf_470",250,2,6.3362090046,5,5
"8",5,1,"conf_470",500,2,3.6363153516,5,5
"9",5,1,"conf_470",1500,2,2.0396601608,5,5
"10",5,1,"conf_470",2500,2,0.3825539919,5,5
"11",5,1,"conf_470",5000,2,0.0141221885,5,5
"12",5,1,"conf_470",7500,2,0.0004746444,5,5
"13",5,1,"conf_470",250,3,6.1342791002,5,5
"14",5,1,"conf_470",500,3,2.4814038153,5,5
"15",5,1,"conf_470",1500,3,0.1843260695,5,5
"16",5,1,"conf_470",2500,3,0.0807623391,5,5
"17",5,1,"conf_470",5000,3,0.0026813208,5,5
"18",5,1,"conf_470",7500,3,8.8971e-06,5,5
"19",5,1,"conf_470",250,4,4.4688328557,5,5
"20",5,1,"conf_470",500,4,4.4688328557,5,5
"21",5,1,"conf_470",1500,4,0.4219492483,5,5
"22",5,1,"conf_470",2500,4,0.3842836739,5,5
"23",5,1,"conf_470",5000,4,0.0102528956,5,5
"24",5,1,"conf_470",7500,4,0.0002170439,5,5
"25",5,1,"conf_470",250,5,4.0701193069,5,5
"26",5,1,"conf_470",500,5,2.8326420569,5,5
"27",5,1,"conf_470",1500,5,0.6405025217,5,5
"28",5,1,"conf_470",2500,5,0.2015234937,5,5
"29",5,1,"conf_470",5000,5,0.0153178246,5,5
"30",5,1,"conf_470",7500,5,0.000452949,5,5
"31",5,1,"conf_470",250,6,4.5945172991,5,5
"32",5,1,"conf_470",500,6,4.3664829351,5,5
"33",5,1,"conf_470",1500,6,1.4376835763,5,5
"34",5,1,"conf_470",2500,6,0.0877483592,5,5
"35",5,1,"conf_470",5000,6,0.0141826013,5,5
"36",5,1,"conf_470",7500,6,0.000514288,5,5
"37",5,1,"conf_470",250,7,7.9184401666,5,5
"38",5,1,"conf_470",500,7,2.6022468474,5,5
"39",5,1,"conf_470",1500,7,0.5792050211,5,5
"40",5,1,"conf_470",2500,7,0.1442148114,5,5
"41",5,1,"conf_470",5000,7,0.0055471428,5,5
"42",5,1,"conf_470",7500,7,0.0001783617,5,5
"43",5,1,"conf_470",250,8,9.4214394427,5,5
"44",5,1,"conf_470",500,8,7.4218985793,5,5
"45",5,1,"conf_470",1500,8,1.1116725481,5,5
"46",5,1,"conf_470",2500,8,0.3331241565,5,5
"47",5,1,"conf_470",5000,8,0.0130405673,5,5
"48",5,1,"conf_470",7500,8,0.0001157761,5,5
"49",5,1,"conf_470",250,9,3.5670994188,5,5
"50",5,1,"conf_470",500,9,3.5670994188,5,5
"51",5,1,"conf_470",1500,9,0.4924828131,5,5
"52",5,1,"conf_470",2500,9,0.2324726246,5,5
"53",5,1,"conf_470",5000,9,0.0094084314,5,5
"54",5,1,"conf_470",7500,9,0.0004692572,5,5
"55",5,1,"conf_470",250,10,8.1120253268,5,5
"56",5,1,"conf_470",500,10,2.5031182818,5,5
"57",5,1,"conf_470",1500,10,0.9720277219,5,5
"58",5,1,"conf_470",2500,10,0.2858548764,5,5
