"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",30,1,"conf_354",1500,1,113.8012854753,5,30
"2",30,1,"conf_354",3000,1,63.0134519864,5,30
"3",30,1,"conf_354",9000,1,9.2412151696,5,30
"4",30,1,"conf_354",15000,1,1.6200390033,5,30
"5",30,1,"conf_354",30000,1,0.0269151063,5,30
"6",30,1,"conf_354",45000,1,0.0001473859,5,30
"7",30,1,"conf_354",1500,2,110.6727121114,5,30
"8",30,1,"conf_354",3000,2,71.86057436,5,30
"9",30,1,"conf_354",9000,2,7.8334108767,5,30
"10",30,1,"conf_354",15000,2,1.8103028588,5,30
"11",30,1,"conf_354",30000,2,0.0199982008,5,30
"12",30,1,"conf_354",45000,2,0.0002176457,5,30
"13",30,1,"conf_354",1500,3,106.6335492314,5,30
"14",30,1,"conf_354",3000,3,85.9298401537,5,30
"15",30,1,"conf_354",9000,3,13.7794337574,5,30
"16",30,1,"conf_354",15000,3,2.8938109447,5,30
"17",30,1,"conf_354",30000,3,0.033472441,5,30
"18",30,1,"conf_354",45000,3,0.000306702,5,30
"19",30,1,"conf_354",1500,4,92.344605813,5,30
"20",30,1,"conf_354",3000,4,48.9864550712,5,30
"21",30,1,"conf_354",9000,4,13.6063840525,5,30
"22",30,1,"conf_354",15000,4,1.6577592719,5,30
"23",30,1,"conf_354",30000,4,0.0203960144,5,30
"24",30,1,"conf_354",45000,4,0.0001916518,5,30
"25",30,1,"conf_354",1500,5,129.1466247642,5,30
"26",30,1,"conf_354",3000,5,70.5357242739,5,30
"27",30,1,"conf_354",9000,5,14.697176464,5,30
"28",30,1,"conf_354",15000,5,2.0878364059,5,30
"29",30,1,"conf_354",30000,5,0.0337835733,5,30
"30",30,1,"conf_354",45000,5,0.0002753138,5,30
"31",30,1,"conf_354",1500,6,125.0125953082,5,30
"32",30,1,"conf_354",3000,6,75.5758288533,5,30
"33",30,1,"conf_354",9000,6,8.5928573704,5,30
"34",30,1,"conf_354",15000,6,2.1713809928,5,30
"35",30,1,"conf_354",30000,6,0.0374805402,5,30
"36",30,1,"conf_354",45000,6,0.0002746026,5,30
"37",30,1,"conf_354",1500,7,98.9651361703,5,30
"38",30,1,"conf_354",3000,7,65.6384575592,5,30
"39",30,1,"conf_354",9000,7,7.2887997027,5,30
"40",30,1,"conf_354",15000,7,1.8681732613,5,30
"41",30,1,"conf_354",30000,7,0.0128383258,5,30
"42",30,1,"conf_354",45000,7,0.0001783156,5,30
"43",30,1,"conf_354",1500,8,129.5115257676,5,30
"44",30,1,"conf_354",3000,8,63.6242338032,5,30
"45",30,1,"conf_354",9000,8,10.2820043576,5,30
