"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",30,1,"conf_229",1500,1,22.3423537513,1,30
"2",30,1,"conf_229",3000,1,22.21794587,1,30
"3",30,1,"conf_229",9000,1,22.217938693,1,30
"4",30,1,"conf_229",15000,1,22.217938693,1,30
"5",30,1,"conf_229",30000,1,22.217938693,1,30
"6",30,1,"conf_229",45000,1,22.217938693,1,30
"7",30,1,"conf_229",1500,2,20.1653772904,1,30
"8",30,1,"conf_229",3000,2,19.7750169208,1,30
"9",30,1,"conf_229",9000,2,19.7750169208,1,30
"10",30,1,"conf_229",15000,2,19.7750169208,1,30
"11",30,1,"conf_229",30000,2,19.7750169208,1,30
"12",30,1,"conf_229",45000,2,19.7750169208,1,30
"13",30,1,"conf_229",1500,3,17.8423079074,1,30
"14",30,1,"conf_229",3000,3,17.8423079074,1,30
"15",30,1,"conf_229",9000,3,17.8423079074,1,30
"16",30,1,"conf_229",15000,3,17.8423079074,1,30
"17",30,1,"conf_229",30000,3,17.8423079074,1,30
"18",30,1,"conf_229",45000,3,17.8423079074,1,30
"19",30,1,"conf_229",1500,4,40.6194444608,1,30
"20",30,1,"conf_229",3000,4,37.4454150068,1,30
"21",30,1,"conf_229",9000,4,37.4454150068,1,30
"22",30,1,"conf_229",15000,4,37.4454150068,1,30
"23",30,1,"conf_229",30000,4,37.4454150068,1,30
"24",30,1,"conf_229",45000,4,37.4454150068,1,30
"25",30,1,"conf_229",1500,5,31.6561627916,1,30
"26",30,1,"conf_229",3000,5,31.6561627916,1,30
"27",30,1,"conf_229",9000,5,31.6561627916,1,30
"28",30,1,"conf_229",15000,5,31.6561627916,1,30
"29",30,1,"conf_229",30000,5,31.6561627916,1,30
"30",30,1,"conf_229",45000,5,31.6561627916,1,30
"31",30,1,"conf_229",1500,6,21.4948660919,1,30
"32",30,1,"conf_229",3000,6,21.4378942782,1,30
"33",30,1,"conf_229",9000,6,21.4378747657,1,30
"34",30,1,"conf_229",15000,6,21.4378747657,1,30
"35",30,1,"conf_229",30000,6,21.4378747657,1,30
"36",30,1,"conf_229",45000,6,21.4378747657,1,30
"37",30,1,"conf_229",1500,7,31.3498384338,1,30
"38",30,1,"conf_229",3000,7,31.2649118107,1,30
"39",30,1,"conf_229",9000,7,31.2649118107,1,30
"40",30,1,"conf_229",15000,7,31.2649118107,1,30
"41",30,1,"conf_229",30000,7,31.2649118107,1,30
"42",30,1,"conf_229",45000,7,31.2649118107,1,30
"43",30,1,"conf_229",1500,8,18.4897321683,1,30
"44",30,1,"conf_229",3000,8,18.3557509603,1,30
"45",30,1,"conf_229",9000,8,18.3556923807,1,30
"46",30,1,"conf_229",15000,8,18.3556923807,1,30
"47",30,1,"conf_229",30000,8,18.3556923807,1,30
"48",30,1,"conf_229",45000,8,18.3556923807,1,30
"49",30,1,"conf_229",1500,9,15.6133049069,1,30
"50",30,1,"conf_229",3000,9,14.2513662474,1,30
"51",30,1,"conf_229",9000,9,14.2468896016,1,30
"52",30,1,"conf_229",15000,9,14.2468896016,1,30
"53",30,1,"conf_229",30000,9,14.2468896016,1,30
"54",30,1,"conf_229",45000,9,14.2468896016,1,30
"55",30,1,"conf_229",1500,10,24.3602620497,1,30
"56",30,1,"conf_229",3000,10,24.3602620497,1,30
"57",30,1,"conf_229",9000,10,24.3602620497,1,30
"58",30,1,"conf_229",15000,10,24.3602620497,1,30
