"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",30,1,"conf_2",1500,1,100.542211607,5,30
"2",30,1,"conf_2",3000,1,53.6508921969,5,30
"3",30,1,"conf_2",9000,1,7.185915121,5,30
"4",30,1,"conf_2",15000,1,0.3994523483,5,30
"5",30,1,"conf_2",30000,1,0.0001102633,5,30
"6",30,1,"conf_2",45000,1,2e-09,5,30
"7",30,1,"conf_2",1500,2,99.2377052821,5,30
"8",30,1,"conf_2",3000,2,57.3198208693,5,30
"9",30,1,"conf_2",9000,2,7.2034316489,5,30
"10",30,1,"conf_2",15000,2,0.5583262683,5,30
"11",30,1,"conf_2",30000,2,0.0001545503,5,30
"12",30,1,"conf_2",45000,2,3.9e-09,5,30
"13",30,1,"conf_2",1500,3,55.6292475833,5,30
"14",30,1,"conf_2",3000,3,47.3428900088,5,30
"15",30,1,"conf_2",9000,3,7.9390113279,5,30
"16",30,1,"conf_2",15000,3,0.5475843066,5,30
"17",30,1,"conf_2",30000,3,9.28031e-05,5,30
"18",30,1,"conf_2",45000,3,2.1e-09,5,30
"19",30,1,"conf_2",1500,4,86.041287562,5,30
"20",30,1,"conf_2",3000,4,66.9047634621,5,30
"21",30,1,"conf_2",9000,4,7.0507948053,5,30
"22",30,1,"conf_2",15000,4,0.5848150978,5,30
"23",30,1,"conf_2",30000,4,0.000131957,5,30
"24",30,1,"conf_2",45000,4,2.7e-09,5,30
"25",30,1,"conf_2",1500,5,103.0549605951,5,30
"26",30,1,"conf_2",3000,5,43.2846290516,5,30
"27",30,1,"conf_2",9000,5,7.3046373178,5,30
"28",30,1,"conf_2",15000,5,0.4731406803,5,30
"29",30,1,"conf_2",30000,5,9.97281e-05,5,30
"30",30,1,"conf_2",45000,5,2.8e-09,5,30
"31",30,1,"conf_2",1500,6,86.7761401681,5,30
"32",30,1,"conf_2",3000,6,47.643863268,5,30
"33",30,1,"conf_2",9000,6,6.2075561204,5,30
"34",30,1,"conf_2",15000,6,0.4156559051,5,30
"35",30,1,"conf_2",30000,6,8.59686e-05,5,30
"36",30,1,"conf_2",45000,6,2.5e-09,5,30
"37",30,1,"conf_2",1500,7,96.4791675869,5,30
"38",30,1,"conf_2",3000,7,62.3584174955,5,30
"39",30,1,"conf_2",9000,7,6.8299622106,5,30
"40",30,1,"conf_2",15000,7,0.6269242062,5,30
"41",30,1,"conf_2",30000,7,8.07887e-05,5,30
"42",30,1,"conf_2",45000,7,2e-09,5,30
"43",30,1,"conf_2",1500,8,102.0012741756,5,30
"44",30,1,"conf_2",3000,8,64.9503703765,5,30
"45",30,1,"conf_2",9000,8,7.2455305073,5,30
"46",30,1,"conf_2",15000,8,0.3391206061,5,30
"47",30,1,"conf_2",30000,8,0.0001024558,5,30
"48",30,1,"conf_2",45000,8,4e-09,5,30
"49",30,1,"conf_2",1500,9,99.1905182591,5,30
"50",30,1,"conf_2",3000,9,60.7417164149,5,30
"51",30,1,"conf_2",9000,9,6.3192659765,5,30
"52",30,1,"conf_2",15000,9,0.5545577016,5,30
"53",30,1,"conf_2",30000,9,0.0001773775,5,30
"54",30,1,"conf_2",45000,9,5e-09,5,30
"55",30,1,"conf_2",1500,10,89.0527554497,5,30
"56",30,1,"conf_2",3000,10,40.6458268137,5,30
"57",30,1,"conf_2",9000,10,5.3535860234,5,30
"58",30,1,"conf_2",15000,10,0.5760408365,5,30
"59",30,1,"conf_2",30000,10,8.64183e-05,5,30
"60",30,1,"conf_2",45000,10,2.3e-09,5,30
"61",30,10,"conf_2",1500,1,2145001.8641016,5,30
"62",30,10,"conf_2",3000,1,1171883.76924252,5,30
"63",30,10,"conf_2",9000,1,1126379.65051041,5,30
"64",30,10,"conf_2",15000,1,796022.150817363,5,30
"65",30,10,"conf_2",30000,1,213860.566212715,5,30
"66",30,10,"conf_2",45000,1,17502.9311457869,5,30
"67",30,10,"conf_2",1500,2,1897588.42234459,5,30
"68",30,10,"conf_2",3000,2,1554239.45771721,5,30
"69",30,10,"conf_2",9000,2,1066058.26977966,5,30
"70",30,10,"conf_2",15000,2,568340.42788931,5,30
"71",30,10,"conf_2",30000,2,13130.416637369,5,30
"72",30,10,"conf_2",45000,2,5234.2563996079,5,30
"73",30,10,"conf_2",1500,3,3184201.76441934,5,30
"74",30,10,"conf_2",3000,3,1663054.73216457,5,30
"75",30,10,"conf_2",9000,3,894264.384222171,5,30
"76",30,10,"conf_2",15000,3,629880.680683098,5,30
"77",30,10,"conf_2",30000,3,33224.0076562484,5,30
"78",30,10,"conf_2",45000,3,7471.5020379262,5,30
"79",30,10,"conf_2",1500,4,1378946.9801437,5,30
"80",30,10,"conf_2",3000,4,1378946.9801437,5,30
"81",30,10,"conf_2",9000,4,1065576.27792645,5,30
"82",30,10,"conf_2",15000,4,886986.384332969,5,30
"83",30,10,"conf_2",30000,4,302113.263876667,5,30
"84",30,10,"conf_2",45000,4,112815.982128737,5,30
"85",30,10,"conf_2",1500,5,1820077.75067249,5,30
"86",30,10,"conf_2",3000,5,1496836.90913001,5,30
