"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_370",250,1,1.6581811446,5,5
"2",5,1,"conf_370",500,1,1.6581811446,5,5
"3",5,1,"conf_370",1500,1,0.6842324042,5,5
"4",5,1,"conf_370",2500,1,0.1379338893,5,5
"5",5,1,"conf_370",5000,1,0.0068613452,5,5
"6",5,1,"conf_370",7500,1,0.0002264221,5,5
"7",5,1,"conf_370",250,2,1.7028639322,5,5
"8",5,1,"conf_370",500,2,1.7028639322,5,5
"9",5,1,"conf_370",1500,2,0.50826112,5,5
"10",5,1,"conf_370",2500,2,0.3743527797,5,5
"11",5,1,"conf_370",5000,2,0.0138551746,5,5
"12",5,1,"conf_370",7500,2,0.0001254101,5,5
"13",5,1,"conf_370",250,3,3.6602085753,5,5
"14",5,1,"conf_370",500,3,3.6602085753,5,5
"15",5,1,"conf_370",1500,3,0.0937515193,5,5
"16",5,1,"conf_370",2500,3,0.0937515193,5,5
"17",5,1,"conf_370",5000,3,0.0103996883,5,5
"18",5,1,"conf_370",7500,3,0.0010328117,5,5
"19",5,1,"conf_370",250,4,4.6957222529,5,5
"20",5,1,"conf_370",500,4,3.0056144424,5,5
"21",5,1,"conf_370",1500,4,1.1170627819,5,5
"22",5,1,"conf_370",2500,4,0.2239717862,5,5
"23",5,1,"conf_370",5000,4,0.0080036616,5,5
"24",5,1,"conf_370",7500,4,0.0007050642,5,5
"25",5,1,"conf_370",250,5,6.5680390587,5,5
"26",5,1,"conf_370",500,5,3.9097487139,5,5
"27",5,1,"conf_370",1500,5,0.5905844271,5,5
"28",5,1,"conf_370",2500,5,0.1448379242,5,5
"29",5,1,"conf_370",5000,5,0.0060591024,5,5
"30",5,1,"conf_370",7500,5,0.0005703458,5,5
"31",5,1,"conf_370",250,6,3.8716703595,5,5
"32",5,1,"conf_370",500,6,0.7096679076,5,5
"33",5,1,"conf_370",1500,6,0.597801003,5,5
"34",5,1,"conf_370",2500,6,0.1667669987,5,5
"35",5,1,"conf_370",5000,6,0.0047033084,5,5
"36",5,1,"conf_370",7500,6,0.0001524648,5,5
"37",5,1,"conf_370",250,7,5.2734061028,5,5
"38",5,1,"conf_370",500,7,5.0692152852,5,5
"39",5,1,"conf_370",1500,7,1.1139161801,5,5
"40",5,1,"conf_370",2500,7,0.4439365389,5,5
"41",5,1,"conf_370",5000,7,0.0107334116,5,5
"42",5,1,"conf_370",7500,7,0.0004956433,5,5
"43",5,1,"conf_370",250,8,1.3752283424,5,5
"44",5,1,"conf_370",500,8,1.3752283424,5,5
"45",5,1,"conf_370",1500,8,0.540277211,5,5
"46",5,1,"conf_370",2500,8,0.1153533224,5,5
"47",5,1,"conf_370",5000,8,0.01743064,5,5
"48",5,1,"conf_370",7500,8,0.0002831368,5,5
"49",5,1,"conf_370",250,9,2.427533355,5,5
"50",5,1,"conf_370",500,9,1.3006434076,5,5
"51",5,1,"conf_370",1500,9,0.7321400795,5,5
"52",5,1,"conf_370",2500,9,0.1928604101,5,5
"53",5,1,"conf_370",5000,9,0.0091043959,5,5
"54",5,1,"conf_370",7500,9,0.0005237882,5,5
"55",5,1,"conf_370",250,10,6.7857054635,5,5
"56",5,1,"conf_370",500,10,4.6423215405,5,5
"57",5,1,"conf_370",1500,10,1.0464861292,5,5
"58",5,1,"conf_370",2500,10,0.1852693323,5,5
"59",5,1,"conf_370",5000,10,0.0280160999,5,5
"60",5,1,"conf_370",7500,10,0.001301195,5,5
"61",5,10,"conf_370",250,1,60015.4207274388,5,5
"62",5,10,"conf_370",500,1,34338.8894589133,5,5
"63",5,10,"conf_370",1500,1,5028.7911743683,5,5
"64",5,10,"conf_370",2500,1,214.9963027957,5,5
"65",5,10,"conf_370",5000,1,214.9963027957,5,5
"66",5,10,"conf_370",7500,1,214.9963027957,5,5
"67",5,10,"conf_370",250,2,35408.8712744746,5,5
"68",5,10,"conf_370",500,2,4734.6748373855,5,5
"69",5,10,"conf_370",1500,2,4734.6748373855,5,5
"70",5,10,"conf_370",2500,2,4516.7028518223,5,5
"71",5,10,"conf_370",5000,2,4516.7028518223,5,5
"72",5,10,"conf_370",7500,2,1749.2980607048,5,5
"73",5,10,"conf_370",250,3,24403.9935369362,5,5
"74",5,10,"conf_370",500,3,4220.9294432237,5,5
"75",5,10,"conf_370",1500,3,4220.9294432237,5,5
"76",5,10,"conf_370",2500,3,4220.9294432237,5,5
"77",5,10,"conf_370",5000,3,296.1700591009,5,5
"78",5,10,"conf_370",7500,3,296.1700591009,5,5
