"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_83",250,1,1.6876968862,1,5
"2",5,1,"conf_83",500,1,0.0478803792,1,5
"3",5,1,"conf_83",1500,1,4.668e-07,1,5
"4",5,1,"conf_83",2500,1,0,1,5
"5",5,1,"conf_83",5000,1,0,1,5
"6",5,1,"conf_83",7500,1,0,1,5
"7",5,1,"conf_83",250,2,0.2713320344,1,5
"8",5,1,"conf_83",500,2,0.0371893651,1,5
"9",5,1,"conf_83",1500,2,2.142e-07,1,5
"10",5,1,"conf_83",2500,2,0,1,5
"11",5,1,"conf_83",5000,2,0,1,5
"12",5,1,"conf_83",7500,2,0,1,5
"13",5,1,"conf_83",250,3,0.5587265253,1,5
"14",5,1,"conf_83",500,3,0.0154018646,1,5
"15",5,1,"conf_83",1500,3,1.33e-08,1,5
"16",5,1,"conf_83",2500,3,0,1,5
"17",5,1,"conf_83",5000,3,0,1,5
"18",5,1,"conf_83",7500,3,0,1,5
"19",5,1,"conf_83",250,4,0.8170191115,1,5
"20",5,1,"conf_83",500,4,0.067678419,1,5
"21",5,1,"conf_83",1500,4,1.844e-07,1,5
"22",5,1,"conf_83",2500,4,0,1,5
"23",5,1,"conf_83",5000,4,0,1,5
"24",5,1,"conf_83",7500,4,0,1,5
"25",5,1,"conf_83",250,5,0.2569995192,1,5
"26",5,1,"conf_83",500,5,0.0334688056,1,5
"27",5,1,"conf_83",1500,5,1.161e-07,1,5
"28",5,1,"conf_83",2500,5,0,1,5
"29",5,1,"conf_83",5000,5,0,1,5
"30",5,1,"conf_83",7500,5,0,1,5
"31",5,1,"conf_83",250,6,0.7535448672,1,5
"32",5,1,"conf_83",500,6,0.0136375724,1,5
"33",5,1,"conf_83",1500,6,1.88e-07,1,5
"34",5,1,"conf_83",2500,6,0,1,5
"35",5,1,"conf_83",5000,6,0,1,5
"36",5,1,"conf_83",7500,6,0,1,5
"37",5,1,"conf_83",250,7,0.7703438578,1,5
"38",5,1,"conf_83",500,7,0.0119646157,1,5
"39",5,1,"conf_83",1500,7,3e-08,1,5
"40",5,1,"conf_83",2500,7,0,1,5
"41",5,1,"conf_83",5000,7,0,1,5
"42",5,1,"conf_83",7500,7,0,1,5
"43",5,1,"conf_83",250,8,0.1365647896,1,5
"44",5,1,"conf_83",500,8,0.0387414008,1,5
"45",5,1,"conf_83",1500,8,5.56e-08,1,5
