"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",30,1,"conf_462",1500,1,142.4435824923,1,30
"2",30,1,"conf_462",3000,1,109.8314948057,1,30
"3",30,1,"conf_462",9000,1,21.7848169053,1,30
"4",30,1,"conf_462",15000,1,3.1928844103,1,30
"5",30,1,"conf_462",30000,1,0.0439677922,1,30
"6",30,1,"conf_462",45000,1,0.0003887584,1,30
"7",30,1,"conf_462",1500,2,144.6694903882,1,30
"8",30,1,"conf_462",3000,2,65.4219393917,1,30
"9",30,1,"conf_462",9000,2,15.7258680572,1,30
"10",30,1,"conf_462",15000,2,2.7069131818,1,30
"11",30,1,"conf_462",30000,2,0.0512102076,1,30
"12",30,1,"conf_462",45000,2,0.0005262974,1,30
"13",30,1,"conf_462",1500,3,145.0718343072,1,30
"14",30,1,"conf_462",3000,3,74.7683217509,1,30
"15",30,1,"conf_462",9000,3,18.1236890018,1,30
"16",30,1,"conf_462",15000,3,2.2423745068,1,30
"17",30,1,"conf_462",30000,3,0.0451146324,1,30
"18",30,1,"conf_462",45000,3,0.0004830166,1,30
"19",30,1,"conf_462",1500,4,155.6379465517,1,30
"20",30,1,"conf_462",3000,4,90.3885860849,1,30
"21",30,1,"conf_462",9000,4,11.8630044055,1,30
"22",30,1,"conf_462",15000,4,2.8935492054,1,30
"23",30,1,"conf_462",30000,4,0.0355915735,1,30
"24",30,1,"conf_462",45000,4,0.0004566975,1,30
"25",30,1,"conf_462",1500,5,145.0037207568,1,30
"26",30,1,"conf_462",3000,5,74.6287446243,1,30
"27",30,1,"conf_462",9000,5,14.9845696148,1,30
"28",30,1,"conf_462",15000,5,3.3491422663,1,30
"29",30,1,"conf_462",30000,5,0.0390341669,1,30
"30",30,1,"conf_462",45000,5,0.0003212353,1,30
"31",30,1,"conf_462",1500,6,148.6309108675,1,30
"32",30,1,"conf_462",3000,6,77.8101324652,1,30
"33",30,1,"conf_462",9000,6,14.8754352474,1,30
"34",30,1,"conf_462",15000,6,2.645033718,1,30
"35",30,1,"conf_462",30000,6,0.0557624145,1,30
"36",30,1,"conf_462",45000,6,0.0005563339,1,30
"37",30,1,"conf_462",1500,7,153.4942203967,1,30
"38",30,1,"conf_462",3000,7,84.7911709237,1,30
"39",30,1,"conf_462",9000,7,15.2100253718,1,30
"40",30,1,"conf_462",15000,7,2.667285504,1,30
"41",30,1,"conf_462",30000,7,0.030190884,1,30
"42",30,1,"conf_462",45000,7,0.000400198,1,30
"43",30,1,"conf_462",1500,8,133.8261805236,1,30
"44",30,1,"conf_462",3000,8,108.7303479247,1,30
"45",30,1,"conf_462",9000,8,17.9357274579,1,30
"46",30,1,"conf_462",15000,8,3.9574288173,1,30
"47",30,1,"conf_462",30000,8,0.0646698424,1,30
"48",30,1,"conf_462",45000,8,0.0005744946,1,30
"49",30,1,"conf_462",1500,9,135.0115638814,1,30
"50",30,1,"conf_462",3000,9,86.0831434686,1,30
"51",30,1,"conf_462",9000,9,16.9656514706,1,30
"52",30,1,"conf_462",15000,9,3.9940627154,1,30
"53",30,1,"conf_462",30000,9,0.042594294,1,30
"54",30,1,"conf_462",45000,9,0.0006517024,1,30
"55",30,1,"conf_462",1500,10,143.6426685426,1,30
"56",30,1,"conf_462",3000,10,90.5851579163,1,30
"57",30,1,"conf_462",9000,10,15.7726765471,1,30
"58",30,1,"conf_462",15000,10,3.4015261797,1,30
"59",30,1,"conf_462",30000,10,0.0598307548,1,30
"60",30,1,"conf_462",45000,10,0.000599465,1,30
"61",30,1,"conf_462",1500,11,100.1672385163,1,30
"62",30,1,"conf_462",3000,11,72.2630385436,1,30
"63",30,1,"conf_462",9000,11,11.4977028567,1,30
"64",30,1,"conf_462",15000,11,2.15773678,1,30
"65",30,1,"conf_462",30000,11,0.0379665538,1,30
"66",30,1,"conf_462",45000,11,0.0005071393,1,30
"67",30,1,"conf_462",1500,12,145.7661501486,1,30
"68",30,1,"conf_462",3000,12,87.63283734,1,30
"69",30,1,"conf_462",9000,12,13.9596183149,1,30
"70",30,1,"conf_462",15000,12,3.5816817891,1,30
"71",30,1,"conf_462",30000,12,0.033166887,1,30
"72",30,1,"conf_462",45000,12,0.000400815,1,30
"73",30,1,"conf_462",1500,13,106.3439477067,1,30
"74",30,1,"conf_462",3000,13,83.9894123588,1,30
"75",30,1,"conf_462",9000,13,11.220627366,1,30
"76",30,1,"conf_462",15000,13,2.6065740088,1,30
"77",30,1,"conf_462",30000,13,0.0356455163,1,30
"78",30,1,"conf_462",45000,13,0.0005003344,1,30
"79",30,1,"conf_462",1500,14,138.8162144154,1,30
"80",30,1,"conf_462",3000,14,86.9821541504,1,30
"81",30,1,"conf_462",9000,14,13.5091358828,1,30
"82",30,1,"conf_462",15000,14,3.1746976644,1,30
"83",30,1,"conf_462",30000,14,0.0397607198,1,30
