"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",30,1,"conf_84",1500,1,115.9079167976,5,30
"2",30,1,"conf_84",3000,1,115.9079167976,5,30
"3",30,1,"conf_84",9000,1,89.0847543178,5,30
"4",30,1,"conf_84",15000,1,71.2829219465,5,30
"5",30,1,"conf_84",30000,1,49.0323044991,5,30
"6",30,1,"conf_84",45000,1,32.1898031339,5,30
"7",30,1,"conf_84",1500,2,179.4116932864,5,30
"8",30,1,"conf_84",3000,2,122.6795981295,5,30
"9",30,1,"conf_84",9000,2,87.4867599584,5,30
"10",30,1,"conf_84",15000,2,69.2470041286,5,30
"11",30,1,"conf_84",30000,2,47.0047862802,5,30
"12",30,1,"conf_84",45000,2,18.8610378256,5,30
"13",30,1,"conf_84",1500,3,169.2020035971,5,30
"14",30,1,"conf_84",3000,3,138.0635440321,5,30
"15",30,1,"conf_84",9000,3,86.185910513,5,30
"16",30,1,"conf_84",15000,3,74.1361928118,5,30
"17",30,1,"conf_84",30000,3,32.3207296574,5,30
"18",30,1,"conf_84",45000,3,28.0985952459,5,30
"19",30,1,"conf_84",1500,4,177.0154092656,5,30
"20",30,1,"conf_84",3000,4,144.126684518,5,30
"21",30,1,"conf_84",9000,4,96.6061429072,5,30
"22",30,1,"conf_84",15000,4,80.7090632156,5,30
"23",30,1,"conf_84",30000,4,49.0257539099,5,30
"24",30,1,"conf_84",45000,4,33.1885550905,5,30
"25",30,1,"conf_84",1500,5,163.3487623539,5,30
"26",30,1,"conf_84",3000,5,150.8812024729,5,30
"27",30,1,"conf_84",9000,5,71.5209270265,5,30
"28",30,1,"conf_84",15000,5,69.6039356589,5,30
"29",30,1,"conf_84",30000,5,48.6021588895,5,30
"30",30,1,"conf_84",45000,5,31.1401006927,5,30
"31",30,1,"conf_84",1500,6,164.9047245259,5,30
"32",30,1,"conf_84",3000,6,153.7430497222,5,30
"33",30,1,"conf_84",9000,6,88.0177157797,5,30
"34",30,1,"conf_84",15000,6,79.5157384575,5,30
"35",30,1,"conf_84",30000,6,46.999112924,5,30
"36",30,1,"conf_84",45000,6,29.0546262164,5,30
"37",30,1,"conf_84",1500,7,178.1083777337,5,30
"38",30,1,"conf_84",3000,7,163.3916438361,5,30
"39",30,1,"conf_84",9000,7,93.5853409776,5,30
"40",30,1,"conf_84",15000,7,87.6741053091,5,30
"41",30,1,"conf_84",30000,7,49.0755418341,5,30
"42",30,1,"conf_84",45000,7,31.3708628748,5,30
"43",30,1,"conf_84",1500,8,172.1844892304,5,30
"44",30,1,"conf_84",3000,8,134.2195564065,5,30
"45",30,1,"conf_84",9000,8,92.7986725422,5,30
"46",30,1,"conf_84",15000,8,71.1092449547,5,30
"47",30,1,"conf_84",30000,8,36.507625157,5,30
"48",30,1,"conf_84",45000,8,34.4461728181,5,30
"49",30,1,"conf_84",1500,9,172.1564030499,5,30
"50",30,1,"conf_84",3000,9,163.2654521372,5,30
"51",30,1,"conf_84",9000,9,98.4732427558,5,30
"52",30,1,"conf_84",15000,9,72.5441468664,5,30
"53",30,1,"conf_84",30000,9,42.4114055014,5,30
"54",30,1,"conf_84",45000,9,32.272218025,5,30
"55",30,1,"conf_84",1500,10,145.8218937331,5,30
"56",30,1,"conf_84",3000,10,136.4310941363,5,30
"57",30,1,"conf_84",9000,10,86.2615588871,5,30
"58",30,1,"conf_84",15000,10,61.7223305419,5,30
"59",30,1,"conf_84",30000,10,41.1244497361,5,30
"60",30,1,"conf_84",45000,10,23.4281442605,5,30
"61",30,10,"conf_84",1500,1,2862806.26175886,5,30
"62",30,10,"conf_84",3000,1,2316483.05154089,5,30
"63",30,10,"conf_84",9000,1,1869978.87624248,5,30
"64",30,10,"conf_84",15000,1,1681479.87909941,5,30
"65",30,10,"conf_84",30000,1,1096030.37211644,5,30
"66",30,10,"conf_84",45000,1,794318.688120209,5,30
"67",30,10,"conf_84",1500,2,2823362.51371302,5,30
"68",30,10,"conf_84",3000,2,2012667.63109844,5,30
"69",30,10,"conf_84",9000,2,2012667.63109844,5,30
"70",30,10,"conf_84",15000,2,1239485.20367446,5,30
"71",30,10,"conf_84",30000,2,1239485.20367446,5,30
"72",30,10,"conf_84",45000,2,1227440.87892726,5,30
"73",30,10,"conf_84",1500,3,3088357.24503624,5,30
"74",30,10,"conf_84",3000,3,1994708.2468747,5,30
"75",30,10,"conf_84",9000,3,1994708.2468747,5,30
